text,age,age_cat,gender
"Puntuali e precisi, da riprovare di sicuro.",37,25-54,F
Da riutilizzare di sicuro.,37,25-54,F
"Ho ordinato un paio di Ugg 20 giorni fa. La mia carta di credito è già stata addebitata. Non li ho ancora ricevuti. Da allora ho chiesto più volte se l'ordine era stato spedito, ma ho sempre ricevuto risposte vaghe e sconclusionate. Ho chiesto che annullino l'ordine e stornino l'addebito, ma anche in questo caso NESSUNA risposta. A questo putnto credo che mi abbiano rubato i soldi: se non ricevo prova dell'avvenuta spedizione o restituzione dell'importo entro tre giorni, procederò alla denuncia. Questo sito è scandaloso! In relazione alla risposta qui sotto. La prima richiesta di rimborso e' stata inviata mercoledì 6 febbraio, nessuna risposta, quindi e'stata ripetuta tutti i giorni, domenica compresa., quindi nessun sotterfugio... Le dichiarazioni false sono le vostre! Vi svegliate solo quando ricevete segnalazioni su trustpilot....Davvero vergognosi. Il peggior sito di e.commerce mai visto!",43,25-54,F
"Panasonic TM700, in una decina di giorni arrivata a casa. Perfetta, confezionata in modo impeccabile, ma quello che conta ad un prezzo decisamente inferiore alla media. Ottimi i contatti con il venditore che mi teneva aggiornato puntualmente sullo stato di avanzamento dell'ordine. Consigliato a tutti coloro che fanno acquisti su internet. Esperienza decisamente positiva +++++++++++++",57,55-64,M
"Mi sono sbagliato a rilevare le misure, nessun problema!tutto si ë risolto celermente senza aggravi di spesa",71,65+,M
"Dopo aver letto le diverse recensioni, ho deciso di acquistare qui un profumo ormai introvabile in Italia!Ho inviato il mio ordine scegliendo la spedizione lenta l'1 dicembre e oggi è già arrivato..quindi complimenti per la velocità!Convenientissimo considerando il prezzo e imballaggio sicuro (non come qualcuno aveva scritto)..veramente consigliatissimo!ripeto:meglio di così non si può!acquisterò sicuramente al più presto un altro profumo. a presto",25,25-54,F
"Ho utilizzato per la prima volta questo intermediario per il noleggio di un auto a Chania (Creta). Ci hanno dato una Seat Leon (equiparata alla Ford Focus_categoria CDMR)  la macchina era nuovissima e non ci ha dato alcun problema. Abbiamo fatto un pò di fila alla Hertz che era il noleggiatore dove dovevamo ritirare all'aeroporto, invece per la restituzione nessuna fila. Non abbiamo fatto assicurazione aggiuntiva con Hertz visto che avevo  stipulato la tariffa ""Tutto incluso plus"". Per questo ci hanno bloccato 900€ di franchigia, fortunatamente nessun incidente.",33,25-54,F
"Buono il servizio e il prezzo; uniche pecche: non era specificato nel contratto che avrei dovuto riconsegnare l'auto col serbatoio vuoto e pagare quindi il pieno alla tariffa proposta dalla compagnia, e non assomigliava x niente all'auto che appariva nella foto della categoria, ma è solo una piccola delusione (mi aspettavo una Pontiac filante e sfiziosa ed ho avuto una Dodge massiccia e ben piantata!). Comunque sempre ottimo rapporto qualità/prezzo/risparmio!!",50,25-54,F
"Sono tre anni che mi avvalgo delle facilitazioni che offre questo sito e no me ne sono mai dovuta lamentare. Purtroppo, questa volta, per una semplice prenotazione di un albergo per 1 note a Milano sono incappata in una  serie di inconvenienti che hanno comportato una decina di e-mail ,poco meno di telefonate e due giorni per la sua risoluzione. Segnalo solo la buona volontà e la sollecitudine di Vincenzo Simone del costumer service, ma non determinante,in quanto mi sono state cambiate le carte in tavola almeno tre volte da diverso personale. Insomma , alla fine mi sono ritrovata con due prenotazioni contemporanee in due diversi alberghi!!! Sarò stata sfortunata ,io,in questa occasione?????????",63,55-64,F
"Prodotti ottimi,spedizione rapida!!",28,25-54,F
"Molto buono,come i prezzi !",26,25-54,F
Complimenti! massima serietà e professionalità! lo consiglierò ai miei amici e a chi chiunque mi chiedesse!! ottima merce spedita nel piu breve tempo possibile!,28,25-54,F
prodotti di qualità e ottimi prezzi si uniscono ad estrema velocita e molta cortesia.,48,25-54,F
ottimo  e velocissimo nella spedizione. Merce di qualita' elevata e conforme alla descrizione.,47,25-54,F
"Profumi originali, conformi a quanto descritto.Li ho ricevuti in dieci giorni circa, ma di mezzo ci sono stati 3 gg di feste (natale). Ho constatato un bel risparmio rispetto a se li avessi comprati in profumeria a Bologna anche con le spese di spedizione! Faro' sicuramente altri acquisti!!! Consigliatissimo!! Grazia",45,25-54,F
"la mia esperienza con enailstore e stata molto positiva. ho acquistato due volte direttamente in sede e anche online,quindi sono complettamente soddisfata del servizio e sopratutto dei prodotti",29,25-54,F
"Ottima esperienza di acquisto. 2 pneumatici bridgestone acquistati il 4 di giugno 2013,consegnati il 6 di giugno,velocissimi. Sicuramente acquistero altri pneumatici da questo sito. Anno di produzione-2013,quindi pneumatici nuovissimi. Sono molto contenta dell'acquisto.",29,25-54,F
"Ho fatto un'ottimo acquisto. Spedizione velocissima come sempre,qualità del prodotto ottima,taglia giustissima. Consiglio spesso il sito miei amici,familiari,colleghi",29,25-54,F
"CONSIGLIO IL SITO A TUTTI, AMICI E NON,  PER ACQUISTI DI QUALITA'; SICURI DI RICEVERE IN CAMBIO ANCHE CORTESIA, SICUREZZA  E VANTAGGIOSE COMODITA'.",65,65+,M
"prezzi competitivi, servizio veloce, comunicazione cordiale.",57,55-64,M
servizio eccellente! nessun costo aggiuntivo rispetto al prezzo base,65,65+,M
come per il precedente acquisto il pacco è arrivato integro e il contenuto perfeto e di ottima qualità.....peccato che ho dovuto aspettare una settimana per la consegna perchè SDA non si dava una mossa e dal 7 dicembre il pacco è arrivato solo oggi 13 per disguidi con gli autisti che erano di altre zone e non conoscevano l'indirizzo.,30,25-54,F
merce perfetta arrivata in tempi brevissimi. consiglio vivamente.,37,25-54,F
"x per che mi riguarda ,offrono alberghi nn conoscendo la struttura,mi e' capitato di tutto e di piu', mi hanno venduto un 3 stelle ,mi sono ritrovato in un """"cesso"""",, offrono strutture senza una super visione e un servizio navetTA SENZA CONOSCERE  la societa' appaltante del servizio,,, troppo improvvisata la cosa,a mio modo di vedere,,,l'assistenza e' scarsa ,,neanche una telefonata ,,offrono un'alternativa ,,da pagare ,,con la formula del rimborso ,prova foto e 1000 altre richieste,,,la prossima volta nn credo succeda piu'....pensateci bene ...",92,65+,M
pneumatici perfetti  consegna rapida,46,25-54,F
ottimo per acquisti on line.  Grandissima la varietà dei prodotti trattati. Punto di forza la infinita  cortesia e professionalità del titolare. Riuserò personalmente la Glam & Pharma e la consiglierò ai miei conoscenti.,58,55-64,F
"Su suggerimento di un mio amico ho deciso di acquistare su LINA24  ed è stato il consiglio migliore che mi poteva dare. Ho acquistato il 27 febbraio un obiettivo Canon 18-135 IS STM con il prezzo in assoluto tra i migliori il tutto avvalorato dalla reale consegna veloce in data 3 marzo.  Non si può chiedere di più, sono molto soddisfatto. Talmente soddisfatto che giovedì 13 marzo ho fatto un altro acquisto:  CANON 70D in kit 18-55 IS STM. Claudio",55,55-64,M
"salve ho comprato un cofanetto ""azione e motori""  da regalare al mio fidanzato, dopo tanti rinvii e  complice anche una primavera abbastanza fredda e piovosa  il cofanetto e' scaduto, pero' il giorno 30 marzo (un giorno primo della scadenza) ho chiamato una struttura per fare una lezione di tiro con l'arco e il proprietario al telefono mi disse (venendomi incontro)  ""guardi inseriamo il codice del buono nel pc, cosi gliel'accetto anche se e' in scadenza e ci mettiamo d'accordo poi per la lezione""  alchè inserisce il codice ma la vostra banca dati non l'accetta.... quindi adesso mi ritrovo con un cofanetto scaduto e ben 120 euro in meno in tasca..... COSA POSSO FARE?",38,25-54,F
ho vinto grazie,56,55-64,F
La merce è fedele alla descrizione e le spedizioni molto veloci,29,25-54,F
Lo shopping presso lo store on-line di FRModa e' stata un'esperienza positiva e conclusa rapidamente con successo e soddisfazione. Se trovi l'articolo gradito non esitare: compralo !!!,57,55-64,M
fatta felice una bimba,34,25-54,F
"ieri ho ricevuto il gioiello di hallo spank e devo dire di essere rimasta molto delusa nell,aprire il pacco e nn trovare quello ke avevo richiesto..vorrei sapere perchè????",36,25-54,F
"Semplice, divertente e con tante possibilità",27,25-54,F
"Considerando che ho trovato il sito per puro caso.Visto che cercavo un personaggio per mio figlio che in Italia non se ne parla minimamente,ho effettuato acquisto con postpay,dovevo utilizzare l'accessorio per il compleanno del mio bambino.Essendo un sito straniero ho rischiato in tutto,ma qualcosa mi diceva che potevo fidarmi.Ed infatti da Regno Unito il mio pacco è arrivato in una settimana circa dall'ordine,identico all'immagine,in perfette condizioni,visto il lungo viaggio.Ho avuto solo qualche piccola difficoltà con la traduzione dell'email.Ma per tutto il resto vi consiglio cecamente di affidarvi a ""Tutto per un Party"" non ve ne pentirete.Grazie a tutto lo staff.Quantomeno al compleanno avevamo un accessorio originale.",42,25-54,F
"Spesso faccio acquisti on line specialmente accessori e addobbi per la festa di compleanno di mio figlio,ma solo quest'anno ho scoperto Robedacartoon e devo confermare la serietà,la qualità dei prodotti e la velocità di consegna.Da premettere che ho evaso un ordine nel pieno del brutto tempo 10 febbraio,quando la neve e il ghiaccio si trovava ovunque,eppure il mio ordine è stato evaso e consegnato nel giro di 2 gg,ciò che avevo ordinato corrispondeva esattamente come estetica e qualità alle foto riportate sul sito.Grazie",41,25-54,F
ottimo sito per vendere gratis i propri prodotti senza commissioni sulla vendita e sugli annunci.,69,65+,M
sembra un ottimo sito per guadagnare punti e acquistare molti prodotti.,69,65+,M
lo uso da poco ma mi sembra ottimo come blog e in più si guadagnano punti.,69,65+,M
"ormai è tutto riservato ai VIP, punti raddoppiati per ricevere un premio.. E per completare la registrazione vogliono vedere i documenti e la carta d'identità... CANCELLATA!!",20,15-24,F
"è davvero conveniente, i sono prezzi bassissimi rispetto al mercato. E' davvero un ottimo sito.",19,15-24,F
Pointtrade è un modo davvero veloce e sicuro per vendere tutto ciò che non ci serve. Io mi trovo benissimo e inoltre si guadagnano punti facili. Lo consiglio.,19,15-24,F
"Ho già provato ed usato tutto l'universo pointshop ed ho ricevuto il mio premio. Affidabilità, sicurezza e velocità.",19,15-24,F
Booking mi ha sempre fornito informazioni utli in modo semplice e sicuro,51,25-54,F
"Sono ormai alcuni anni che mi servo da Enoleggioauto.it, non ho mai avuto brutte sorprese e sopratutto lavorano con i più grandi marchi di autonoleggio del mondo. Il servizio è impeccabile e ogni volta che ho noleggiato un'auto in varie parti del mondo con loro, non ho mai avuto nessun problema. Bravi!",37,25-54,F
Abbiamo acquistato per la prima volta su GOMMADIRETTO e siamo rimasti pienamente soddisfatti.Le gomme sono arrivate in due giorni diversi  come ci era stato comunicato e nei tempi che ci avevano prospettato.Ci è piaciuta soprattutto la disponibilità e la professionalità del call-center che abbiamo disturbato più volte per risolvere i nostri dubbi. Consigliatissimo!!!!,41,25-54,F
"Sono riuscita a trovare su questo sito un prodotto apparentemente irreperibile! Gentili,corretti e veloci, dall'acquisto telefonico alla consegna rapida e puntuale. Consigliatissimo",39,25-54,F
"Bellissimi capi,pregiati e di ottimissima manifattura!",31,25-54,F
"Questo sito è innovativo ed affidabilissimo,oltre ad essere molto simpatico e facile da usare Si ottengono facilmente premi,raccogliendo punti giornalieri,rispondendo ai sondaggi,tramite le campagne Ve lo consiglio!!!",30,25-54,F
Ho ordinato il letto delle cars x mio figlio e mi è stato inviato a casa con i giusti tempi di consegna ma soprattutto l articolo è  proprio come da immagine....acquisterò sicuramente altri articoli....,32,25-54,F
tutto a posto vestito splendido tempi di consegna rapidissimi!,24,15-24,F
Ottima azienda. Nel sito ci sono davvero molti prodotti tra cui scegliere e una volta riempito il carrello la spedizione è rapida le comunicazioni da parte dell'azienda sono chiare e i prodotti sono come da descrizione e di ottima qualità!,24,15-24,F
Buon servizio di prenotazione; augurandomi che la scelta dello hotel non nasconda delle sgradite sorprese.,62,55-64,M
"venditore davvero corretto e affidabile-meno di una settimana e il Canon ef l is usm 100-2.8 macro era arrivato,ben imballato,perfetto e al prezzo migliore sul mercato! cominicazione ottima e serietà: consigliato senza riserve.il mio prossimo acquisto sempre da questo straordinario negozio-COSIMO",68,65+,M
sito spazialeeeeee...grazie a voi ora si riesce ad andare in vacanza anke in italia e ciò è magnificoooooooooo,27,25-54,F
Mi  sembrava un  semplice idillo  imparare quante  lingue  volevo.  Ho  conosciuto persone da  ogni continente  e usanze  e  costumi  mai  raggiunti finora. Grazie  Busuu,73,65+,M
"Il 24 agosto 2013, ho acquistato un articolo Fay scontatissimo, ordine n. 41741 che ho pagato tramite carta di credito 283,60 euro, ovviamente mai arrivato perchè mai spedito, nonostante le innumerevoli mie sollecitazioni. All'inizio rispondevano alle email, scusandosi per il ritardo e assicurandomi che avrebbero spedito entro la settimana corrente, ma non ho mai ricevuto nulla... alla scadenza del termine previsto per la spedizione nelle condizioni di vendita (30 giorni lavorativi), ho scritto innumerevoli e-mail per chiedere l'annullamento dell'ordine e il relativo rimborso, dopo qualche giorno mi hanno risposto che il mio ordine era stato annullato e che potevo chiedere il rimborso o tramite carta di credito o bonifico bancario, a seconda di come era stato effettuato il pagamento (come se loro non lo sapessero) oppure ricevere in cambio un buono acquisto maggiorato del 15% per scusarsi dell'accaduto. L'ordine è stato annullato il 29 ottobre e sono già decorsi i 30 giorni lavorativi previsti per il rimborso dopo l'annulamento dell'ordine... Ho scritto numerose email (una al giorno), per chiedere notizie ma non ho mai ricevuto risposta... Vedo dalle altre recenzioni che in molti siamo nella stessa condizione, gente che attende rimborsi mai ricevuti dopo tanti mesi dell'annullamento dell'ordine, situazione assolutamente vergognosa... ho contattato l'emittente della mia carta di credito per chiedere informazioni sulla procedura di rimborso indicata da Fashion Queen e mi hanno riso in faccia, è una procedura assolutamente impossibile, il rimborso può essere effettuato esclusivamente da chi ha incassato il pagamento... RIVOGLIO INDIETRO I MIEI SOLDI",45,25-54,F
"ad essere sincera sono iscritta da poco ma ho cominciato ad usare Pointshop regolarmente ogni giorno, quando mi collego. Raccogliere i punti è semplicissimo, e poi in rete tutti dicono di aver ricevuto i premi richiesti. Io mi fido e dò loro fiducia!",36,25-54,F
"Eccellente,assolutamente consigliabile.Veloci nella consegna.",55,55-64,M
"il servizio e' ottimo.il  personale  gentile,         ma  avevo chiesto espressamente  una vettura con aria condizionata,  e   mi e' stata data       una vettura  senza.        teniamo presente che ho utilizzato la vettura  nel salento il mese di agosto, e  l'aria condizionata, non sarebbe  neanche dovuto essere  un  optional.",61,55-64,M
Pointtrade è un otiimo sito per commercianti qusi...una sorta di ebay dove danno punti per ogni cosa venduta oppure comprata dai fornitori o da te stesso.,26,25-54,F
Secondo me pointshop rappresenta uno uno dei migliori siti per chisi dedica in casa e al lavoro prevalentemene sul pc guadagnando un pokino anzi POINTSHOP ti permette TANTI FAVOLOSI PRODOTTI GRATIS!!,26,25-54,F
Pointblog secondo me è uno dei miglio si ti perchè da la possibilità di bloggare e i punti che ottieni li puoi riscattare con prodotti dallo shop ed è una cosa comodissima!!,26,25-54,F
buono per scambiare oggetti possibilita' di aggiungere foto scarsa visibilita' tra i motori di ricerca,45,25-54,F
ottimo direi veramente veloce nell'accumulare i punti e i regali sono sempre disponibili,45,25-54,F
Bloggando si possono ottenere punti utili per piccoli acquisti decisamente funzionante e risponde perfettamente alle aspettative in tempi brevi,45,25-54,F
nel bisogno Booking ti trova la soluzione sempre alla portata.eccezzionali,108,65+,M
Sfrutto sempre booking per prenotare anche dall'estero è facile e veloce e si trovano parecchie occasioni,48,25-54,F
Ottimo lo utilizzo da anni sia per lavoro che per viaggi di vacanza e mi è sempre stato utile.,55,55-64,M
"Sicuramente complimenti per la velocità nella preparazione e spedizione dell'ordine, veramente di una rapidità eccezionale. Quello che mi ha lasciata un pò basita é l'imballo - ok si trattava di peluche quindi difficilmente danneggiabili, ma erano semplicemente messi in un sacchetto di plastica, tipo quelli della spesa....mi aspettavo un imballo più accurato. comunque tutto ok a destino",37,25-54,F
"ottimo in generale, ma il plun-gin che si interrompe nel più bel momento del gioco grrrrrrrrrrrrrrr",42,25-54,F
sono inghippi spiacevoli leggere prodotto gratis estratto a tuo nome... se è estratto a mio nome mandatemelo senza per forza fare un ordine con un minimo di spesa... chissà se è un buon prodotto poi si è spinti a riordinarlo e a fare ulteriori ordini,42,25-54,F
"a volte le immagini fotografate da cellulare sono incomprensibili, e si cerca on.line una foto del prodotto che si vende, soprautto se si tratta di elettronica, wi-fi. cellulari, ecc... non tutti sono fotografi provetti... perchè non accettare anche quelle immagini?",42,25-54,F
informazioni sono chiare  e facile da accedere grazie,42,25-54,F
forse i venditori dovrebbero specificare se vendono veramente il prodotto in tutto il mondo o se accessibile solo alla zona o stato residenziale...,42,25-54,F
"la gamma di informazioni è molto vasta, mi resta da provare il riscatto dei punti poi potrò dare una valutazione completa",42,25-54,F
non vi conoscevo ma sono stata soddisfatta del trattamento avuto in un contrattempo su un acquisto fatto su e.bay.Grazie,42,25-54,F
è un motore di ricerca veloce e soddisfacente,42,25-54,F
"precisi ed efficienti , complimenti .",50,25-54,F
Chiamato per 3 giorni raccomandandosi di inviare i prodotti in tempo ...risultato......prodotti non pervenuti.....INCOMPETENTI,25,25-54,F
"Sono estremamente soddisfatta del servizio offerto da Spartoo, tanto che oramai acquisto le scarpe per tutta la famiglia solo tramite questo sito. Precisi e veloci danno anche la possibilità di ripensare sull'acquisto (magari per cambiare taglia) e non è poco! Bravi!",46,25-54,F
"Veloce, chiaro, semplice e vantaggioso: un ottimo servizio!",69,65+,M
"A causa di un disguido, non per mia colpa, e avendo già pagato in anticipo un noleggio all'aeroporto di Bari, non sono riuscito a prendere l'auto noleggiata, avendo trovato l'agenzia chiusa. Ho dovuto noleggiare un'altro veicolo preso o una vicina agenzia. Ho fatto presente la situazione e enoleggioauto.it e devo dire che l'assistenza prestatami è stata eccellente. Luigi Cafiero",57,55-64,M
"Prodotti conformi a quanto richiesto in fase di ordine, consegna nei tempi dichiarati, imballo ottimo e ben distribuito all'interno del pacco. Inica pecca, le spese doganali, non previste e, soprattutto, non dichiarate in fase di ordine; sarebbe preferibile includerle nel ordine ed aggiungerle al pagamento effettuato con carta di credito. Grazie Claudio Bigliardi",60,55-64,M
"ho comprato una bella borsa, ad un ottimo prezzo; solo una cosa non ho condiviso.... risultava essere l'ultimo pezzo per cui mi sono sbrigata a prenderla, ma con mia enorme sorpresa quando l'ho acquistata risultava un altro pezzo ancora disponibile.... capisco che sia una tattica di vendita (e infatti ha funzionato!) ma avrei preferito che non fosse utilizzata, nel complesso sono però soddisfatta e senz'altro comprerò ancora su spartoo!",37,25-54,F
"gomme 4 season goodyear. Le ho montate sulla Panda a metano: l'effetto sovrasterzante,  difetto noto su questa macchina, sembra diminuito con queste gomme. Forse grazie al battistrada che si restringe a traperzio dove aderisce all'asfalto. Caratteristica che dovrebbe aumentare l'aderenza in caso di neve (il peso concentrato su una superficie minore aumenta il coefficiente di attrito con la strada). Resta da valutare la durata, che spero arrivi almeno a 70 mila km. Che nel mio caso avverrà tra circa 2 anni. Vi farò sapere:)",43,25-54,F
"Vendirore molto serio e veloce, e la merce è davvero perfetta, molto meglio di quanto uno si aspetti. Da provare e lo consiglio vivamente.",36,25-54,F
"Sinceramente mi trovo benissimo con pointshop, partecipando al concorso di Natale ho vinto un buono di 12 euro da utilizzare su PointDeal.it. Grazie a tutti, Aurelia",37,25-54,F
"Servizio efficiente ed efficace, tapis roulant eccellente!",43,25-54,F
ho solo tentato come tante altre volte ma questo sito sembra serio e offre veramente premi! anch'io ne ho vinto uno!,62,55-64,F
"ottimo il sito, i prodotti, la qualità. Unico neo i prezzi un po' alti ma non mancano occasioni speciali. Da visitare spesso per trovarle!",62,55-64,F
"meraviglioso tuffo nella natura. Se ti svegli con la voglia di cose sane, semplici, sicure e profumatissime, visita questo sito!!!!!!!!!!!!!!!!!!!!!!!",62,55-64,F
"in questo sito si trova veramente di tutto, anche l'introvabile. Discreta la qualità ed ottimi i prezzi. Durante l'anno ci sono offerte vantaggiose e se visiti il negozio di Milano lo trovi veramente carino!",62,55-64,F
"questo è il posto dove passare una splendida giornata. Se scegli un giorno feriale, magari in compagnia di amiche e figli qui fai un interessante, moderno e bellissimo giro  nel mondo dell'arredamento ed altro. Il tutto in una cornice simpatica e divertente!",62,55-64,F
"Per i surgelati trovo sia il migliore Compro  qui gran parte dei surgelati e garantisco sono ottimi! Il prezzo è forse un po' alto ma giustificato dalla qualità eccellente dei prodotti. Qui non butterete via nulla! I  prodotti migliori in assoluto sono, a mio parere, il pesce, i gelati, le pizze e i dolci!",62,55-64,F
"La Redoute esiste da molti anni ed io sono un'affezionata cliente. Trovo modelli originali, di buona fattura e ottimi prezzi. Da non perdere le molteplici offerte vantaggiose che si presentano durante l'anno.",62,55-64,F
"Eccellente libreria dove trovare molto e di più per tutti i lettori grandi e piccini. I bimbi qui trovano veramente tante idee di lettura, musica e svago. Inoltre c'è un buon reparto musica con una vasta scelta e buone occasioni.",62,55-64,F
"Sono passati alcuni anni dalla mia iscrizione su fb. Mi trovo bene, sono sempre in contatto con amici e soprattutto con le mie figlie. Non solo, ci sono pagine interessanti da scoprire, notizie utili da condividere e bellissime immagini da ammirare ed eventualmente trasmettere a chi si desidera. L'unico consiglio è di non abusarne con l'uso!",62,55-64,F
Ho fatto diversi voli con fly-be e mi sono trovata sempre bene. Lo consiglio per i  prezzi convenienti e per il servizio a bordo gentile e accurato:,62,55-64,F
"tutto quello che non trovavo qui c'è. Modelli carinissimi, con un ottimo rapporto qualità prezzo, Credetemi non è facile per la taglia 50 trovare tutto ciò a prezzi convenienti. Devo aggiungere che tutti gli articoli per la casa, dal tessile, all'arredamento sono davvero bellissimi!",62,55-64,F
ho scoperto il sito da un anno circa e vi trovo spesso ottime occasioni. I prezzi sono estremamente invitanti e ci sono cose che mai avresti sognato di scoprire e sperimentare!,62,55-64,F
"Conosco Pointshop solo da un paio di mesi, ma lo trovo un sito affidabile e semplice da utilizzare. Da provare.",22,15-24,F
"Ho fatto il mio ordine il 03 Dicembre ( notare che era un sabato...) e ieri 13 dic ho ricevuto i miei profumi! Che altro aggiungere? L'imballo era perfetto, il prezzo super conveniente, il corriere uno dei migliori, il mio voto per questo negozio on line non può che essere un 10 e lode! Alla prossima!!!!",39,25-54,F
Spedizioni veloci e accomodanti nella risoluzione di problemi negli aquisti lo raccomando,63,55-64,M
Ottima azienda sotto ogni riguardo. Filosci,61,55-64,M
"Molto pulito, ma il riscaldamento del bagno non funzionava, non c'è acqua da bere, ma tutto il resto è molto più che sufficiente. lo consiglirei ad altri (portandosi l'acqua per la notte) Per il riscaldamento forse non sono stato così pratico ad accenderlo",56,55-64,M
"pienamente soddisfatta del servizio, celere e preciso",38,25-54,F
"Azienda seria, precisa, sempre attenta alle esigenze dei suoi clienti. Merita di crescere!",43,25-54,F
"È stato un piacere,cortesia ottima comunicabilità  10++",64,55-64,M
Ho acquistato un arredo bagno giovedi' sera alle 21.00 - lunedi' alle 15 ho ricevuto la consegna. Sono stata contattata adirittura dal corriere per fissare un'appuntamento ... mai visto un servizio cosi' efficente. Qualita' ottima e modello particolarissimo. Complimenti finalmente ho trovato un'azienda seria tra i tanti furbacchioni che vendono on line.,37,25-54,F
Ottimi prodotti e assistenza post vendita,40,25-54,F
Negozio strepitoso. Ho fatto più ordini a robe da cartoon e in tutti ho riscontrato massima serietà e affidabilità . Consegne mai in ritardo e articoli sempre come descritti. Ottimo anche per i metodi di pagamento. Dovrebbero essere tutti così . Grazie di tutto,39,25-54,F
"Uso sempre Booking.com per le mie prenotazioni e non ho mai avuto problemi. Ampia scelta di alloggi, la garanzia di avere sempre il prezzo migliore e la tranquillità di poter prenotare senza anticipare caparre,  ma pagando direttamente sul posto il costo dell'alloggio. Non ultimo, un buon servizio clienti che ti supporta in qualsiasi momento e per qualsiasi problematica.",38,25-54,F
"Ciao, Pointshop è un ottimo sito per scoprire novità e offerte interessanti. Le campagne del giorno permettono di approfittare di tante occasioni e, contemporaneamente di accumulare punti necessari per acquistare prodotti nello shop.",42,25-54,F
"prezzo ottimo e tempistica esemplare, ma siccome era per un regalo, la scatola della fotcamera risultava schiacciata da una parte (Bartolini docet),  e non fa un bel vedere; tuttavia l'oggetto funziona perettamente e non risulta compromesso nessun oggetto al suo interno. Cordiali saluti Giuseppe",63,55-64,M
"Soddisfatto per il rapporto qualità prezzo dei prodotti acquistati, in particolare per il TP-Link TL-WN7200ND Wireless Lite-N 150M USB Adapter HIGH POWER. Vereamente precisi , puntuali e rapidissimi sia i servizi amministrativi , che tutti i soggetti deputati alla spedizione ed alla consegna della merce,",62,55-64,M
"Sono molto soddisfatta, di questi tempi risparmiare senza perdere qualità ed affidabilità del Marchio non è facile. Poi se il prodotto non soddisfa si può effettuare il reso entro 10 giorni.. ve lo consiglio. Ottimi prezzi anche per staffe a muro, occhiali 3d.. e se insorgono piccoli problemi, ho riscontrato competenza e disponibilità nel supporto. Fidatevi, sempre aggiornato con nuove offerte e sconti.",25,25-54,F
"E' la terza volta che acquisto da questo sito.... la prima volta tutto bene, la seconda un pò meno mi hanno consegnato un modello al posto un altro, poi mi hanno fatto un buono che avevo speso in un paio di scarpe da bambino, ma che dopo una lunghissima tiritela mi dicono che il prodotto era esaurito.... quindi mi accreditano di nuovo l'importo... faccio di nuovo un altro acquisto, esattamente il 14 aprile, e ad oggi non ho ancora ricevuto niente. Eleonora Cecconi",27,25-54,F
"Ormai non riesco più a fare a meno di booking.com per le mie prenotazioni! Riesco sempre a trovare il prezzo ottimale per alloggiare in strutture selezionate, corrispondenti alla descrizione fornita sul sito, con chiarezza, trasparenza, tante offerte vantaggiose e massima disponibilità per ogni esigenza, senza brutte sorprese al momento del check in. Un sito che può davvero cambiare in meglio i soggiorni di piacere o di lavoro! Lo consiglio a tutti come prima e unica scelta per cercare l'alloggio desiderato! Grazie booking!",21,15-24,F
"uso arthrodisc da qualche anno, cura intensiva e di mantenimento e devo dire che è migliorata la mia patologia costituita da gonartrosi al ginocchio destro ; sono invece scettico sul fatto che la cartilagine possa ""rigenarsi"" come dice la fangocur perchè non c'è nessuno studio che affermi questo ( Fangocur mi ha inviato su mia richiesta l'elenco degli studi) Le spedizioni sono sempre molto corrette e veloci. Mi piacerebbe invece far analizzare le pastiglie per  verificare che non ci siano componenti estranei come metalli pesanti, ecc. COmunque il mio giudizio è positivo anche se non so se a lungo termine  la assunzione di arthrodisc possa creare qualche problema. Il mio problema è camminare, perchè probabilmente ho consumata la parte della cartilagine corrispondente alla posizione eretta, mentre pratico il ciclismo senza problemi.",56,55-64,M
"Ho acquistato tramite CFS MEDICAL un misuratore di pressione da casa e mi sono trovata BENISSIMO. Il sito è decisamente ben fatto: facile da consultare, molto curato e - fondamentale ! - quello che arriva a casa corrisponde perfettamente a ciò che viene descritto e raffigurato. Si ordina on-line velocemente senza alcuna fatica e in ogni momento è possibile controllare lo stato di avanzamento del proprio acquisto fino alla consegna, peraltro rapissima, come garantiscono al momento dell'ordine. CFS MEDICAL è un team di professionisti decisamente affidabili che mi sento senz'altro di consigliare !",36,25-54,F
"Fornitissimi, correttissimi e VELOCISSIMI : lo consiglio a tutti !!!",35,25-54,F
"Fornitissimi, correttissimi e velocissimi: lo consiglio a tutti !!!",35,25-54,F
"Ho prenotato da Verona a Berlino e ritorno nel week end di Pasqua, l'offerta migliore è stata con la Lufthansa (+ Air Dolomiti ultimo tratto nel ritorno) tutti gli orari sono stato rispettati al minuto!!! (e questo dipende certo dalla compagnia aerea), il check-in si può fare telematico (che fa risparmiare tempo e funziona molto bene). Una cosa che ho molto apprezzato è stata la mail inviatami da ""Volo24"" il giorno prima della partenza con il riassunto del viaggio (codice prenotazione, orari, e consigli utili) BRAVI! Un piccolo appunto da fare è sul costo finale del viaggio, nella prenotazione non appaiono ""le spese di gestione"", o meglio appaiono solo alla fine del processo (quando si deve inserire il numero della carta di credito), sarebbe meglio se, per quanto possibile, queste spese di gestione, venissero evidenziate prima (magari, se sono variabili e non quantificabili durante la scelta del volo, inserendo un bel WARNING del tipo ""Nel prezzo del trasporto NON sono conteggiate le spese di gestione che sono da aggiungere al totale"".) Sicuramente userò ancora i servizi di Volo24",55,55-64,M
