text,age,age_cat,gender
's Avonds om 19.00 uur een bestelling gedaan. Dit werd de volgende dag om 09.00 (!) uur al geleverd! Ongelofelijk zo snel. En dat ook nog tegen mooie prijzen! Top!!,22,15-24,F
"4 weken geleden een bestelling gedaan. Een week later nog geen bericht gehad van verzending, dus ik had een mail gestuurd. Geen antwoord op gekregen, wel 2 dagen later een verzendbevestiging. Weer een week later nog steeds niks ontvangen. Wederom een mail gestuurd, nu met vraag om track en trace nummer van TNT zodat ik mijn pakketje kan volgen. Geen reactie. Tussendoor aantal keer geprobeerd te bellen, maar ik krijg steeds de telefonische beantwoorder dat er niemand beschikbaar is. Vorige week weer een mail gestuurd dat ik het nu echt te lang vindt duren en dat ik wil weten wanneer mijn pakketje komt. Helaas, tot op heden nog steeds geen reactie :-(. Heb dus wel betaald, nog steeds NIKS ontvangen. En wat een slechte service! Ik zal hier niet nog een keer bestellen.",22,15-24,F
"Een goede en snelle levering, goede klantenservice",19,15-24,M
"Een goede winkel met een breed assortiment. Snelle levering van het product dat ik besteld had. Ik vertrouwde op betrouwbaarheidskeurmerken, het was daarom dat ik besloot mijn aankoop te doen. Bax-shop heeft helemaal voldaan aan de verwachtingen. En dat allemaal voor een redelijke prijs.",18,15-24,M
4 barkrukken besteld. Zeer snel in huis en goed verpakt. VidaXL is een aanrader!,59,55-64,F
"Besteld en binnen één dag in huis! Vlekkeloze levering en betaling, een aanrader, dus!!",57,55-64,F
Alle bij BigDennis genoemde voordelen zijn ondenks de drukke Kertsperiode waargemaakt. Uitstekende webshop met makkelijke bestelprocedure. Geen onverwachte kosten zoals administratiekosten en/of creditcardkosten ondanks het geringe bedrag van de bestelling. Goede feeback status bestelling en levering. Zending was uitstekend verpakt en op tijd geleverd. Tenslotte het initiatief om actief naar feedback te vragen. 100% aanrader!,63,55-64,M
5 zakken vogelvoer voor een zeer mooie prijs en de volgende dag geleverd. Dat zouden meer zaken moete doen.,62,55-64,F
"Al jaren bestel ik bij Opus of het nu batterijen, schijven (dvd, blurays) of usb sticks je hebt het altijd snel in huis. Daar kan je van op aan.",61,55-64,F
"Het is een aardig setje van Kingston USBhouder en een microsd kaartje van 64 GB, haalt helaas niet de topsnelheid met schrijven van 40MB maar wel 18MB/sec",59,55-64,F
"Had 's avonds iets besteld, de volgende morgen werd het al geleverd. Lijkt wel of ze een depot voor de deur hadden.. perfect gewoon",62,55-64,M
Snelle levering uitstekende service,56,55-64,M
"Mijn bestelling werd zo snel bezorgd dat ik eerst het idee had: Dit kan niet goed zijn! Maar toch, super snel en echt helemaal compleet en netjes! Geweldig gewoon!",21,15-24,F
Werd goed op de hoogte gehouden van bestelling. Alles zeer snel geleverd!Voor herhaling vatbaar1,57,55-64,F
Soms zit je op de bank voor de tv na een lange dag en heb je geen zin om nog naar die kak supermarkt te gaan waar alles toch op is....maar fat is nu geen probleem meer! Met deze nieuwe app hoef je niet eens op te staan om je laptop te pakken :) En hij is ook nog een heel overzichtelijk en makkelijk in gebruik.,17,15-24,F
"Afgelopen woensdag om 19.30 uur de schoenen besteld en heb ze vandaag (vrijdag) in de ochtend ontvangen. Perfecte service, want kreeg de bestelling-, betaling- en verzendstatus netjes via de mail. Alles bij elkaar: een goede webshop met goede service.",21,15-24,F
"snelle levering, goed verpakt en goedkoop. Ik wilde een product dat bij veel winkels uit het assortiment verdwijnt. alleen hier kon ik het nog makkelijk krijgen",23,15-24,F
"helaas ontving ik niet de cartridges die ik had besteld. Daar kom je dan pas achter als je een cartridge nodig hebt. de bestelling klopte , de levering niet. De afhandeling heeft nog niet plaatsgevonden en meer dan de navraag over de codes die er op staan, verder bleef  het stil, ik wacht maar af..",64,55-64,M
"Betaalbare service, met een hoge kwaliteit!",18,15-24,F
Ging echt super vlot. Ik plaatste de bestelling met betaaloptie op rekening. ik werd binnen 2 minuten gebeld om het adres te valideren. Volgende dag was de cartridge in huis met wat goodies. Pennen en een kaartspel. Leuk!,24,15-24,M
Mijn bestelling is vlekkeloos en razendsnel uitgevoerd. De website is voorbeeldig informatief.,65,65+,M
"Inmiddels drie bestellingen verder bij Bax-shop. Ik ben ondere andere zeer te spreken over de service die bax biedt. Klein probleempje met mijn DJ controller gehad wat Bax-shop snel, professioneel en kosteloos heeft opgelost. Vervolgens een koptelefoon besteld, maar het was niet wat ik bedoelde vervolgens terug gestuurd en aan het eind van de week had ik met bijbetaling de koptelefoon die wilde hebben. De laatste order die ik er geplaatst heb was een laptopstand, zoals beloofd volgende dag in huis en een prima product. Kortom koop bij Bax-Shop voor een goede en zeer snelle service, een goede prijs en uitstekende kwaliteit. Voor licht -en geluid etc. neem ik nooit meer een ander!",21,15-24,M
"Diegene die mij geholpen heeft,  heeft verschrikkelijk veel geduld en een hele goede service gegeven aan iemand die alleen maar achter het scherm zit en er verder weinig van af weet.  Ik ben erg blij met MYSecurityCenter en kan het iedereen aanraden.",68,65+,F
Ik heb kunststof placemats besteld bij Webprint. Het eigen ontwerp werd snel en naar volle tevredenheid geleverd.,65,65+,M
Order besteld en een dag later geleverd. Product voldoet prima aan de verwachtingen.,63,55-64,M
Ingeschreven op een aanbieding van 20 stuks 9V batterijen. Na sluiting een leuke prijs en een heel vlotte levering.,63,55-64,M
Order vlot en compleet geleverd. Wat mij betreft alle lof,63,55-64,M
Dit bedrijf is niets meer dan slecht. Ze kunnen niet voldoen aan normale voorwaarden en de levertijden zijn nooit wat er eigenlijk staat. Ik raad iedereen af om iets bij dit bedrijf te bestellen. De klantenservice mist ook zeker veel.,20,15-24,M
"Ik heb hier al enkele producten gekocht. Onlangs de Sennheiser MM 70S oordopjes aangeschaft bij Coolblue om 23:58! Volgende dag gewoon in huis en perfect verpakt in de doos! Zeer tevreden, alles is gewoon prima in orde bij deze (web)shop!",20,15-24,M
"Goede deals met goede prijzen! En dan ook nog een super snelle en klanthausiaste klantenservice! Helemaal top! Ik heb het aan iedereen aangeraden, en vele hebben ook daardoor al een bestelling gedaan!",20,15-24,M
Ik vind egt dat jullie goede service bieden en dat jullie snel leveren. Achteraf betalen kan ook en daardoor ben je niet verplicht om nog een keer veel geld neer te leggen en weer lang te wachten tot je weer je geld terug hebt!,19,15-24,M
Ik heb nog nooit zo snel mijn bestelling thuisbezorgd gekregen .Ben dan ook ontzettent blij met het bedrijf BIG DENNIS. in een dag besteld en de volgende dag al thuisbezorgt .Ik zou zeggen ga vooral zo door en jullie zullen er nog vele tevreden klanten bijkrijgen .,65,65+,M
"Ik was eigenlijk nog niet toe aan een nieuwe matras maar op verzoek van mijn man heb ik het toch gedaan. Werkelijk geweldig!! Erg blij ermee, lig en slaap er heerlijk op. Hoog en goede steun. Ben heel tevreden over mijn matras!",55,55-64,F
"Zeer tevreden over de flightcase die besteld is bij Bax-shop. Iets minder tevreden over de doos waarin de flightcase werd geleverd. Deze is opengemaakt geweest om 2 extra kabels erbij in te doen. Echter was deze slordig weer dichtgemaakt, waarbij de doos bijna van ellende uit elkaar viel bij het ophalen. Dit was dus een beetje jammer. Verder dik tevreden over snelle levering, maar dit kan dus wel netter!",23,15-24,M
"Naast bruikbare onderdelen of accesoires heet dennis ook veel rotzooi erbij gekregen, zoals apparaatjes en prul wat binnen no time kapot gaat. In de tijd van ddvd was het aanbod trouwens ook veel diverser; neem bijvoorbeeld de verschillende specificaties brandbare cd's en dvd's. Toch jammer dat de jacht naar commercie dit bedrijf inhoudelijk heeft geruineerd.",100,65+,F
"Tegen de datum van houdbaarheid aan, de doosjes voer stonden al geheel bol het was een waterig product, liep nog net de doos niet uit, geen reclame voor zo'n zaak om een product te leveren waar de dieren ziek van kunnen worden, want het staat tegen gisten aan, vandaar de bolling van de doos. Heb het dan ook na een dag niet meer gegeven uit voorzorg, want je gebruikt een product om er beter van te worden maar niet zieker.",77,65+,M
Andere dag in huis Prima verzorgt met nog een attentie in de doos,76,65+,M
Al een half jaar klant en totaal geen tegenvallers gehad. Aan te raden aan iedereen.,16,15-24,M
"MegaGadgets is iedere keer weer verrassend! Leuke fun-gadgets èn 'n leuke prijs! De snelheid, waarmee je de gekochte spullen in huis hebt, is prima!",57,55-64,F
ik ben helemaal tevreden over mijn bestelde en geleverde producten. ik heb alles binnen een aantal dagen geleverd gekregen precies zoals ze hadden beloofd. en mijn foto's waren super mooi en glanzend voor weinig geld. ik ben zo blij dat ik deze website gevonden heb want ik heb deze service nog niet eerder gevonden. ik ben blij met de resultaten van mijn geleverde producten. en blijf hier zeer zeker bestellen.,21,15-24,F
"Ik ben hier 2x geweest en ik ga er nooit meer heen. Ik wilde iets en internet vertelde dat ze het op voorraad hadden, niet dus. Dit was de eerste en tweede keer het geval dat ik daar kwam. De eerste keer noemde een verkoper me steeds maar mevrouwtje. Hij leunde maar voorover op; de toonbank. Ik ben niet lang (1,50), maar om me onbeschoft te behandelen en te woord te staan is heel erg. Alles wat ik zei werd tegengesproken en wat ik zelf had werd gewoon afgekat. Ik wilde iets kopen, niet duur en ik werd geminacht. Hij wilde alleen dure dingen verkopen. Hij keek me aan alsof ik niets was. Was maar een mevrouwtje, terwijl ik veel langer fotografeer dan hem (ben ouder) en weet er heel veel van af. Maar ja analoog fotograferen kan niet meer vinden ze daar. De tweede keer (paar jaar later) moest ik er wel heen want zij hadden iets wat ze bij ons in de buurt niet hadden. Deze verkoper bleef maar eindeloos praten over hoe goed hij wel niet was. Hij minachtte gewoon analoog fotograferen. Die vent hoorde zichzelf zo ontzettend graag en wat ik zei was gewoon niet waar of te min. Meneer was vroeger fotograaf geweest en bleef daar maar over praten. Zeer irritant, Wat ik wilde vond hij wel weinig Hij zei het niet maar het bleek uit alles en ook wist ik, uit zijn houding en praten op te maken, niets van fotografie. Hij zei het niet maar het bleek uit alles. Ik ga nooit meer naar deze uitermate nare en irritante winkel.",55,55-64,F
"Het boekje wat ik had besteld werd gratis geleverd en ook nog binnen 2 dagen. Alleen vielen er tien minuten later al 3 bladzijden uit. weet niet waar dat aan lag, haha heb cosmox gebeld en er was een vriendelijke mevrouw die mij meteen een dvd-box van een een of andere lauwe serie heeft toegestuurt.. weet niet wat ik er mee moet maar heel vriendelijk allemaal. Ik wacht nog wel steeds op een nieuw boekje..",19,15-24,F
"Ik heb een Iphone 4 abbonement genomen via studentmobiel bij tele-2, ik heb mijn Iphone goed ontvangen en heb twee dagen daarnaa mijn Sim-kaart ontvangen, dit bleek echter een verkeerde simkaart te zijn. Namelijk geen microsim. Na een telefoontje van 20 minuten ( inclusief wachtijd), hoge belkosten dus, kwam ik erachter dat tele-2 helemaal geen microsim kaarten levert. Dit had student mobiel mij wel even kunnen melden op het moment dat ik me via hun aan sloot met een ihpone abonnement bij tele -2. Nu moet ik het sim-kaartje zelf knippen met de kans dat dit niet goed gaat en dat me dat ook weer geld gaat kosten. Dit was niet wat ik verwachte van mijn abbonoment en het geld wat ik eraan kwijt ben.",21,15-24,F
Mijn ervaring met dit bedrijf is perfekt. Snelle levering en goede verzorging van het opgestuurde produkt.,66,65+,F
Mijn ervaring met deze firma is zeer goed met een zeer goede service. Ik had een een extra emmer muurverf nodig. Door wat voor een oorzaak dan ook met de verfmengmachine had deze de verkeerde kleur verf aangemengd.. De inhoud van de emmer korrespondeerde niet met het het etiket. Dus bij aankomst bleek dat het de verkeerde verf was. Schaepman Verffabrieken heeft de fout prima hersteld door alsnog de goede verf af te sturen. Ik  ben over de kwaliteit van de opgestuurde soorten verf zeer tevreden.,65,65+,F
Voortreffelijke service en alles naar wens afgeleverd. Kommentaar overbodig.,65,65+,F
De foto afdrukken die ik nu al jaren ontvang zijn van uitzonderlijke kwaliteit. Ik weet zeker dat je hier geen spijt van zult hebben. Goeie foto's behoeven ook goeie afdrukken. Vandaar dat ik je even insein............. Toine.,71,65+,M
Ach als je al zo'n dertig jaar lid bent dan moet het wel een goede organisatie zijn anders hou je het er niet zo lang uit. ECI staat open voor ideeen.............,70,65+,M
De bezorging was super snel en het product was van zeer goede kwaliteit voor een lage prijs.,17,15-24,M
Ik geef bax-shop een 10 beste zaak van nederland,19,15-24,M
"Aftersales van Bax zijn geweldig, zo zou het bij elke winkel moeten zijn! Super ondersteuning bij alle soorten problemen!",18,15-24,M
"Ik plaatste mijn bestelling zelfs ná 17.00 en had het boek evengoed de volgende dag al in huis... Geweldig ! Ik zou zeggen : breid jullie assortiment uit, dan kom ik nooit meer ergens anders !",56,55-64,F
Zeer tevreden,56,55-64,F
"Er is een ruime keuze aan artikelen, die overzichtelijk is weergegeven. Mijn bestelling was snel in behandeling genomen en snel verzonden. Leuk was het handgeschreven kaartje waarop mij veel plezier werd toegewenst met mijn mooie aankoop.",24,15-24,F
Goed en betrouwbaar,21,15-24,M
netjes snel bezorgd en goed verpakt. top,18,15-24,M
"beste mensen van wijn voordeel.. Het verbaast mij elke keer weer dat ik altijd eerst de wijn mag proeven/drinken en dan pas betalen..het beoordelen van de wijn is goed tot zeergoed,maar als je het internet afstruint, kom ik de laatste tijd de zelde wijn tegen voor nog redelijkere prijs.maar dan moet ik het vaak opalen,,julie brengen het tot aan de deur,wat ik  vind als jullie korting geven,of het in prosenten//of gratis verzendkosten is,vind ik dat dit altijd voor de volgende zending moet zijn,ongeacht de tijd dat er tussen zit,op die manier krijg je ook werkelijk de korting,,en niet dat dit na een week//10 dagen al weer vervlogen is,ook als ik met vacantie geweest ben is het al weer verandert in wijnazijn...wat ook kan is het aangeven van de tijd om de wijn te bewaren,hoelang dit max kan zijn..jullie hebben wel een brede keus aan wijnen.wat ons betreft op de zelfde manier mee doorgaan Met groet Arend",63,55-64,F
"Er stond wel een rij mensen om auto's af te halen. Logisch natuurlijk als er net een vliegtuig is geland, dus een tweede medewerker aan de balie zou geen overbodige luxe zijn geweest. Ondanks dat wij de reservering (en dus de code) waren vergeten mee te nemen, werden we geweldig geholpen door de medewerker. Hij had desondanks de reservering snel gevonden. Er kwamen wel kosten bij zoals verzekering voor eerste en tweede chauffeur, maar ook het eigen risico kon je afkopen. Je hebt dan dus geen gedoe en discussies bij het inleveren. Wat wij echt als verborgen kosten ondervonden was het gegeven dat we een volle tank moesten betalen, dat is gebruikelijk, maar dat we de auto met een lege tank moesten inleveren. Dus daar zitten extra kosten in, wij hadden nog een halve tank met benzine over. Maar door deze werkwijze scheelt dat ook een hoop gedoe bij het inleveren en dat is ook wat waard. Het voordeel van de ‘lege tank methode’ en alle eventuele schade afkopen is dat je de auto gewoon kunt neerzetten, de sleutels in een box werpen en klaar. Al met al een geweldige service, een goede auto en een gemakkelijke afwikkeling. Dus de volgende keer weer boeken via eautohuur.nl en een auto van GoldLease. Als geheel een prima prijs/kwaliteit verhouding!",65,65+,M
"Op deze website kun je heel makkelijk en simpel je favoriete radio station luisteren, waar je ook ter wereld bent. De stations zijn gesorteerd op het land van herkomst of op genre. Dit maakt het navigeren erg prettig. Verder worden de pagina's goed bijgehouden en vaak verschijnen er nieuwe stations. Ik gebruik altijd deze website om online radio te luisteren en dat bevalt mij erg goed.",23,15-24,M
Voordat ik games of hardware koop check ik altijd even deze website om de prijzen te vergelijken. Het is een top site die prettig navigeert en overzichtelijk is. Echter zijn niet altijd alle prijzen up-to-date en zal ik graag een mobiele versie of app van de website zien zodat ik hem ook gemakkelijk in een fysieke winkel kan raadplegen.,23,15-24,M
Bol.com is een goede en overzichtelijke webshop. De verzending is altijd netjes op tijd afgeleverd en het is prettig dat je met acceptgiro kunt betalen. Toch zijn ze niet altijd de goedkoopste en kan ik veel producten elders goedkoper krijgen. Daarom 4 sterren.,23,15-24,M
Deze website helpt mij met het vinden van de beste kortingen op het web. Ik bekijk de website regelmatig om te checken of er nog aantrekkelijke kortingen of aanbiedingen zijn. Het biedt mij een goed overzicht van lopende kortingsacties bij allerlei webwinkels! Dit maakt het online kopen van producten goedkoper en leuker!,23,15-24,M
"Deze website biedt de ideale oplossing om tickets voor reeds uitverkochte concerten alsnog te bemachtigen. Je kunt gemakkelijk het concert, festival of evenement, waar je naartoe wilt, opzoeken en vervolgens vergelijken in een duidelijk overzicht.",23,15-24,M
In een woord UITSTEKEND en BAGAGEONLINE was heel snel met bezorgen zoals zij ook beloofde op hun internetpagina Ik heb meteen een tweede bestelling gedaan,72,65+,M
"Een dag na bestelling kwam de post al met het bestelde pakket aan de deur super goed, dit bedrijf weet hoe het moet, ook via mail een bericht dat het bestelde pakket onder weg was.",68,65+,M
Het is echt een top site die zich netjes aan leveringstijd houden. Ook reageren ze snel op al je vragen. Echt een aanrader om daar je producten te bestellen!,21,15-24,M
Bestelling via internet eenvoudig en duidelijk. Levering zoals afgesproken met één dag en een probleempje keurig opgelost. Dat schept vertrouwen voor een volgende bestelling. Rob Zonneveld,67,65+,M
Als koper via internet is veiligheid en eerlijke klanten behandeling het belangrijkst. Dat vind ik bij deze webwinkel en durf dan ook aankopen van grotere bedragen te doen.,66,65+,M
"Voor het maken van een website hebben wij als seniorencaravanclub gekozen voor NOVOSITE. Wij hebben daar geen moment spijt van gehad. Niet alle dingen die wij graag wilden waren mogelijk, maar het lukte mij een mooie website te maken met veel positieve reacties. Enkele keren heb ik de hulp van de helpdesk ingeroepen. Met succes, want steeds heb ik binnen 1 werkdag het gewenste antwoord gekregen. Ik kijk uit naar versie 5.0 want daar zijn weer veel nieuwe mogelijkheden. Theo Janssen webmaster NSC ""De Dissel""",68,65+,F
Persoonlijk raad ik iedereen aan om telefonisch contact op te nemen met rentalcars.com als je een reservering maakt. De telefonische medewerkers zijn namelijk uit mijn ervaring erg attent op het informeren over bijkomende kosten vanuit het verhuurbedrijf zelf en zijn ook attent op het aangeven van interessante (nuttige!) aanbiedingen. Onze auto is uiteindelijk gehuurd bij Europcar en was helaas niet beschikbaar. Zonder problemen kregen we een zeer luxe upgrade en hebben wij genoten van de auto op onze vakantie in Spanje.,23,15-24,M
Supersnel voor superlage prijzen merkartikelen en de volgende werkdag geleverd. Vaste leveringskosten via de betrouwbare TNT.,61,55-64,F
alles verliep goed geenproblemen alleen omdat de site niet zo bekend is hier had ik het er niet van gedacht,21,15-24,M
"Wijn weer prima maar levering deze keer niet volgens toezegging. Zou eerst tussen 13 en 15 uur bezorgd worden, om twee uur bericht  tussen 14.15-16.15 werd uiteindelijk 16.40. Dus hele middag zitten wachten.",67,65+,M
"Gister een bestelling gedaan voor een telefoon hoesje, vandaag binnen gekomen. Er was een productie fout gemaakt (houder zat scheef op mapje waardoor ik mijn oordopjes niet meer kon insteken) toen heb ik contact opgenomen met de klantenservice. Nu krijg ik kostenloos een nieuwe opgestuurd. SUPER!",17,15-24,M
We hebben een leuke vakantie gehad en geen problemen ervaren. De excursies werden goed geregeld en het vervoer is allemaal goed geregeld. Nadeel is dat je moet betalen om je plaats te reserveren en entertainment programma moet kopen. maar dit is op zo'n lange reis en met deze prijzen niet erg.,24,15-24,F
"De Canvas is van goede kwaliteit, wel is het een nadeel dat je geen extra randje kunt toevoegen en eerst nog een extra kader aan de foto moet toevoegen zodat de foto niet omgevouwen wordt",24,15-24,F
"Snelle levering, keurig verpakt. Super!",24,15-24,F
"Zie titel, verder goed aanbod, fijne betaalmethoden (Paypall) en goede prijs!",24,15-24,M
"Prijs kan niemand tegenop dus je moet er ook niet veel van verwachten! Vluchten zijn meestal prima op tijd, de vliegvelden waar ze op vliegen zijn alleen altijd buiten het centrum wat jammer is. Piloten lijken ""het slechtste jongetje van de klas"" te zijn (beleid van Ryanair: piloten moeten zelf opleiding voor de 737) en dus er lijken alleen piloten op af te komen die niet ergens anders aan de bak komen.",24,15-24,M
"Geen klachten, product was er op tijd. Verder goede collectie, levering en klantenservice, alleen wel duur!",24,15-24,M
Wij hebben een erg leuke proeverij gekregen van de Studenten Sommelier. Niels (de Sommelier) verteld erg passievol over de wijnen en zorgt dat het ook gezellig blijft! Ik zou een proeverij zonder twijfel aanraden voor elke groep en elk soort gelegenheid!,24,15-24,M
Zoals ik gewent ben van jullie altijd een prima service en goede kwaliteit,65,65+,M
"kreeg 'm 15 juni maar hij word pas 15 juli geactiveerd, maar ja heb te maken met 1mnd. opzegtermijn, is jammer maar niet heel erg!",56,55-64,F
wel keurig verzorgd en makkelijk maar je moet wel geld uitgeven!,56,55-64,F
"Wij zijn in alle opzichten dik en dik tevreden. Fam. Radstake, 's-Heerenberg",67,65+,F
"Fraaie website, snelle en uitstekende afhandeling van de bestelling. Houden zo !",67,65+,M
het eindresultaat is precies zoals de weergave van de online software. het was voor ons een zeer kostbaar iets wat fantastisch is uitgepakt!,20,15-24,F
"Het is mooi dat Cosmox gratis verzending biedt en met een service als ''Voor 14.00 uur besteld, morgen in huis' werkt wat heel aanlokkelijk is voor ongetwijfelt vele mensen. Ik heb daar spijtig genoeg een slechte ervaring mee. Gisteren bestelde ik om 12.12 uur een boek en betaalde met mastercard. Het boek zou dus vandaag geleverd moeten worden, wat 1 van de redenen was waarom ik voor cosmox koos vermits ik het boek dit weekend nog nodig had. Maar helaas, nog geen boek gekregen en op de website staat er nog altijd ''Status : In behandeling'' . Wanneer ik dan doorklik op het boek zelf komt er ook nog altijd op ''Op werkdagen voor 14:00 uur besteld morgen in huis'' Zeer jammer.. Dit zal mijn eerste maar warschijnlijk ook mijn laatste aankoop bij cosmox zijn geweest.",18,15-24,M
Doen wat ze beloven.,56,55-64,F
Prima op tijd binnen.,56,55-64,F
Gemakkelijke overzichtelijke site. Bestellen vlot. Bezorgen binnen de vermeldde tijd. Gewoon goed.,67,65+,M
"Bestelde op 2 april 2012 een Einhel poetsmachine. Betaald met IDeal. Automatische bevestigingsmail. Op 10 april nog geen levering of infomail. Na mailtje vrij snel antwoord. Ze hadden vergeten een adresetiket op het pakje te doen??? Andere zou op 12e worden verzonden. Waarom niet direct op de 10e? Zaterdag 14e nog geen bestelling. 2 weekeinden naar de knoppen. Niks boot poetsen. Zondag de 15e gemaild en weer snel antwoord. Komt met zekerheid as. dinsdag de 17e. Inderdaad apparaat werd de 17e geleverd. Behoudens de 1e automatische mail komt er geen enkel mailtje van Gereedschaptotaal. Je zou toch minstens een mail verwachten met het bericht dat bestelling is verzonden met een tracking/tracing link erbij. Vermoedelijk hadden ze leveringsproblemen, niet op voorraad oid. Maar laat ze dat dan mededelen. Op de site staat levering ninnen 1 dag. Nou mooi niet dus. Bij mij duurde het 2 weken. Rob",65,65+,M
"De bril die ik had besteld was helaas niet op voorraad. Via de mail vroeg ik of het mogelijk was de bril te leveren voor mijn vakantie (anderhalve week later). Ze konden het niet garanderen en boden me verschillende andere, soortgelijke brillen aan met een flinke korting. Ik had me zinnen gezet op de bril die ik besteld had, in goede hoop wachtte ik af of het op tijd geleverd kon worden. Een dag voor mijn vakantie werd de bril keurig geleverd. Ik ben zeer tevreden over de snelle reactie van de klantenservice, de alternatieven met korting die ze me aanboden en de alsnog snelle levering van mijn bestelde bril.",24,15-24,M
"De website van Landal is traag, de gegevens die je heb ingevuld veranderen spontaan, de prijzen zijn veranderen (voor deelde huisje op de ezelde datum), en tot email bevestiging komt pas naar 15 minuten. Landal had een aanbieding voor Natuurmonumenten liefhebbers maar die bleek duurder dan de reeds gereduceerde prijs op de website die voor iedereen geldt. Gisteren was voor mij de prijs 419 euro en vandaag 380 euro voor exact hetzelfde. Een hoop gedoe om uit te vinden welke kortingen wel/niet gelden. Ben nu 2 avonden en een halve ochtend met 1 boeking van een week bezig geweest. Dit moet eenvoudiger kunnen worden ontworpen.",66,65+,M
"Als ik nog een keer wat wil gaan bestellen doe ik het zeker bij dit bedrijf, zo'n snelle levering en goede prijs/ kwaliteit verhouding dat staat mij zeker aan.",23,15-24,M
"Goede schoenen, maatvoering klopt ook.",21,15-24,M
"19 januari dartpijlen besteld en nog wat antributen, gelijk betaald per ideal. Vorige week contakt gehad via mail. Ze zouden er voor het weekend zijn, we zitten nu weer tegen een nieuw weekend aan en ze zijn er nog steeds niet. Telefonisch zijn ze bijna niet te bereiken omdat het druk met de schaatsen is. Dus hoop nu echt dat ze onderweg zijn. En anders echt nooit meer hier wat bestellen.",21,15-24,M
Iemand heeft mij aangeraden om bij Bax Shop een bestelling te plaatsen omdat alles goed is verlopen van bestelling tot after sales. Dat heeft mij doen besluiten om een Sennheiser HD 518 koptelefoon te bestellen. Bestelling en levering ging allemaal prima. Zover ben ik heel erg blij met mijn product en heb ik geen spijt. Ik kan nu niet zonder mijn Sennheiser van huis. Ik hoop dat andere mensen dezelfde ervaring hebben (in de toekomst) met Bax Shop. In de toekomst zal ik geen moment twijfelen om hier nogmaals een bestelling te plaatsen! Zie mijn Sennheiser foto!,21,15-24,M
levering was goed en snel maar vond de prijs aan de hoge kant maar mijn regenbroek heeft et wel gehouden op de scooter en dat heb ik niet met veel regenbroeken gehad. dit was dan wel een regenbroek van happy rainy days. een van hun duurste merken.,19,15-24,M
Echt een fijne goede site altijd goedkoper dan in normale winkels nette levering en als je een vraag hebt had ik altijd binnen 24 uur antwoord. Nog nooit problemen gehad met deze webshop.,19,15-24,M
duurt allemaal erg lang dan zou mijn beeldscherm defect zijn terwijl dit niet zo is. verder had ik mijn telefoon opgestuurd in een telefoon hoesje en ik vroeg om telefoon terug sturen dus verwachte ik mijn telefoon en hoesje terug. ik kreeg alleen mijn telefoon terug. niet dat die hoesjes nou veel kosten maar dat is gewoon een principe kwestie dat ik deze ook terug zou krijgen. dit was de eerste en laatste keer voor mij telefoon scherm was gewoon heel en werkend toen ik de telefoon thuis weer ontving.,19,15-24,M
aantal keren wat gekocht en goed gegaan een fijne winkel maar een van de laatste keren ging één artikel snel kapot (na anderhalve maand) dit ging om een laptop tas. hier heb ik toen over gemaild en toen kreeg ik direct te horen dat ik het vergoed kreeg in de winkel. na een reactie op de tas gegeven te hebben op hun site kreeg ik later nog een mail van hun of ik mijn geld al terug had dus dat was ook netjes. verder vond ik wel dat ze de verzendkosten ook best wel terug mochten geven maar goed dat is een suggestie en niet het belangrijkste.,18,15-24,M
Al vaak besteld en altijd alles goed gegaan en ook altijd leuk dat je een cadeau krijgt bij je bestelling,18,15-24,M
zeer slechte kwaliteit armbandjes. ik had een armbandje gekocht en die ging binnen een dag kapot toen met veel moeite en belletjes een nieuwe gekregen. deze ging ook gauw weer kapot nog geen 4 dagen laten nu aan het proberen deze vergoed te krijgen,17,15-24,M
Heb 2 artikelen bestel die op voorraad waren bestelt en voor 20:30 betaalt. Maar zijn niet verzonden.,20,15-24,M
"Weer eens 'ouderwets' foto's laten afdrukken. Prima kwaliteit, mooie grootte, prima prijs en zeer snel. Kortom TOP!",56,55-64,F
De service en de producten zijn top! De bestelling gaat enorm snel en alles is goed uitgelegd!,18,15-24,M
Bax-shop was bij mij niet bekent tot dat iemand mij hierover vertelde. Ik dacht zal wel wel weer een webshop zijn. Maar nee dat is het niet het onderscheidt zich in alle punten. Ze hebben heb het grootste aanbod van merken wat nog steeds groeit. De service is super ik had om half 10 besteld en de bestelling wordt de dag erna bij mij thuis bezorgd ideaal zoon service. Ook de klantenservice doet aardig zijn best om alles goed te laten verlopen ze informeren en helpen je graag met alles wat je maar wilt. Bad-shop.nl is de webwinkel die ik bij iedereen zou aanbevelen en al zal het ergens anders met een aanbieding goedkoper zijn zal ik toch voor Bas-shop kiezen.,20,15-24,M
"Producten heel gemakkelijk te vinden en hebben exclusieve producten die bijna nergens anders verkrijgbaar zijn, levering is super snel ideaal voor de feest dagen. En de helpdesk is heel duidelijk en zoeken alle vragen uit over het desbetreffende product",19,15-24,M
Helemaal geweldig maak er zeker weer gebruik van.Onze kleinzoon was helemaal blij met zijn kado. Omdat het nog wat te moeilijk is heeft oma de auto in elkaar gezet leuk om te doen.,57,55-64,F
"Er stond 10-20 werkdagen dit werd waar gemaakt. Bestelling was goed ingepakt, geen problemen mee.",16,15-24,F
"Enige site die de oordopjes van mijn telefoon verkocht, helemaal super! Niet te duur, goede kwaliteit en een snelle levering. Ga zo door!",16,15-24,F
