text,age,age_cat,gender
"Als bei der Abholung der 2. Mann nicht da war (Problem mit Nachbarschaftshilfe erledigt), wurden die Kosten dafür sofort erstattet. Desshalb nun doch 5 Sterrne!",71,65+,M
"Schnell und sehr gut geliefert, war sehr zufrieden. Shop ist zu empfehlen. War alles korrekt.",71,65+,M
Besser konnte es nicht gewesen sein,65,65+,F
"Der von mir in Kapstadt von Hertz übernommene Polo 1,4 zeigte bei Übernahme einen vollen Tank an. Schon nach ca. 50 Km bewegte sich die Tanknadel vom Maximum weg nach unten. Bei Km 516 war der Tank leer ( nach Reserveanzeige noch ca. 50 Km gefahren). Nach Vollbetankung fuhr ich 743 Km bis zum neuen Tanken. Die Tanknadel blieb dabei deutlich über 200 Km auf dem Maximum. Somit war klar, daß der Vermieter Hertz die Tankfüllung des Vormieters nicht nachkontrolliert hatte. Also fehlte mir Sprit für ca. 225 Km! War also nicht so ganz billig. Sonst war das Fahrzeug in Ordnung.",72,65+,M
"Habe Anfang Mai 2014 per Online bei Natrilifeshop was zu Bestellen,erst wurde meine Anmeldung ""nicht"" akteptiert,dann der Geschänk wurde im Warenkorb nicht vermerkt und dann als ich da telefonisch angrufen habe, war ich zuerst 35 min. i.d. Warteschleife!,dann hat sich eine Mitarbeiterin gemeldet die sehr pammpig und unfreundlich war!!",71,65+,M
"Meine Bewertung vom März 2014 muss ich hiermit korregieren,denn die Fa:Baldur-Garten hat sich von der ""Kunden freundlicher Seite"" gezeigt. Sie haben mir tatsächlich nach so langen Zeit der Beanstandung,teilweise aus 2009, verschiedene Pflanzen ""erzetzt""!! Habe ich schon lange nicht mehr damit gerechnet,aber siehe da; ""Baldur-Garten"" verbessert jetzt den ""Kunden-Service"" erheblich zu positiven!! Da lohn sich wieder da was zu Bestellen. Kann nur hoffen das der verbesserte Kunden-Service auch Bestand haben würde. 16.04.2014",71,65+,M
"Habe eine ""Master Card Gold"" und musste leider den Kreditlimit in Anspruch nehmen, jetzt kommt die böse Erfahrung mit der ""Master Card Gold"" ! Obwohl die EU-Zentralbank die Zinsen gesenkt haben,hat die Master Card die Zinsen ""angehoben""! In den AGB steht 19,94% Zinsen, was schon ""Wucherzins"" ist, verlangen die von mir jetzt 21,2%!!! >Das ist ""Abzocke"" hoch drei< Und wenn man die Raten nicht pünktlich zahlt,und wenn das nur ein Tag ist, berechnen die nochmals Zinsen sowie Mahungebühren oben drauf!! >>Master Card Gold<< NIE MEHR WIEDER!!!",71,65+,M
"Habe bei der Fa:""EG_Electronics"" einen ToshibaDVD/VHS Kombiegerät gekauft der nach ca einem Jahr,das VHS-Teil kaputt gegangen ist.EG-Electronics verwies mich zwecks Reparatur zur der Fa:DW Service Hannover(Toshiba).Dort wollte die Firma einen ""Bezugsnachweis""haben,doch ""EG-Electronics""wollte mir den ""Nachweis"" NICHT schicken!!Da stellt sich dei Frage;Woher bezieht die EG-Electronics ihre Geräte her??Aus dunklen Kanällen?? Ich wollte das Gerät der EG-Electronics zurück schicken,da wurde mir am Telefon gesagt die würden das Gerät mir sofort zurücksenden! Einen Anwalt zu beautragen war mir das zu teuer,und mit sowas rechnet wahrscheinlich die EG-Electronics! Und in meinen Augen ist das hoch ""unseriös"" >Aber auch die Fa:""Toshiba"" hat sich grade nich mit Rum bekleckert,denn immerhin ist das ein ""Toshibagerät"" und den müsste die Firma ihr eingene Geräte reparieren können!!",70,65+,M
"Prombte zuverlässige Lieferung, günstiger Preis.",72,65+,M
Ich habe insgesamt 5 Yachten bei Yachtcharter de Brekken gemietet. Der Ablauf war jedesmal zu meiner vollsten Zufriedenheit.,66,65+,M
Schnelle Lieferung.Preiswert und Freundlich.Kann ich nur Empfehlen.,69,65+,M
Von Tune Up ich bin sehr Überzeugt.Die  Funktion von dem Produkt ist für einen Anfänger sehr einfach. Habe das gleich ausprobiert und ich war Überzeugt.Mein PC ist auch viel schneller geworden.Kann ich jedem Empfehlen. Holger Scharmach,68,65+,M
Ich bin von tuneup überzeugt und finde es hervorragend. Mein PC ist von einer lahmen Ente zum schnellen Hirsch geworden. Ich habe die eigenen Erfahrungen in vielen Testtagen machen können.,68,65+,M
Immer zuverlässig und schnelle Lieferung. Dazu noch preiswert.,68,65+,M
David Harvey hat sich stundenlang mit unseren PC's beschäftigt und alle bereinigt. Wir sind sehr zufrieden mit seiner Unterstützung. Gern empfehlen wir die Dienste. Vielen Dank :-),70,65+,F
"Für mich als ""Nur-Benutzer"" mit recht wenig Ahnung ist dieses Programm ideal......so toll wie die Putzfrau für mein Haus. Ich brauche mich nicht kümmern und trotzdem ist alles sauber, sicher und auf neuestem Stand!",65,65+,F
Die Ware ist super der Versand ist super schnell und günstig der Kontakt ist spitze Verkäufer,68,65+,M
Fünf Sterne vergebe ich gerne da ich alle bis heute getätigten Buchungen mit Booking.com hervorragend und zuverlässig abgeschloosen habe. Empfehle Booking.com bei Bedarf immer gerne weiter.,69,65+,M
"Ich hatte einen Flug am abend um 18:00 gebucht und stellte fest, dass ein Fehler sich in den Flugdaten eingeschlichen hatte. Ich wollte dann die Buchung annullieren, aber die Hotline von Tripsta arbeitet nur bis 17:00 ! Also habe ich eine Mail abgeschickt. Am nächsten Tag teilte mir der Kundenservice mit, dass Sie die Stornierung der Buchung über 100 Euros kosten würde weil sie nicht während der Geschäftszeit der Tripsta aufgegeben wurde. Der Kundenservice ist an Arroganz kaum zu übertreffen und diese Firma  verdient das Prädikat ""Lausige Kundenbetreuung"".",65,65+,M
Prima! Bisher keinerlei Probleme. Ich freue mich über das Angebot zur Dreifachnutzung einer Lizenz.,76,65+,M
"Eine wunderbar unkomplizierte Plattform für Literatur aus zweiter Hand. Sowohl Kauf als auch Verkauf funktionieren perfekt, die Bedingungen sind reell und absolut akzeptabel.",90,65+,M
"dazu war die Bestellung in diesem Shop richtig , bei der Arbeit gabs nur eine kurze Pause  Preis- Qualität  hält bestimmt jeden Vergleich Stand",72,65+,M
Habe schon oft über HRS gebucht. Es hat immer gepasst. Die Hotels sind super und der Preis ist auch klasse. Jederzeit wieder mit HRS,65,65+,M
Unglaublich schnelle Lieferungen,69,65+,M
"Hat alles super geklappt mit unserem Smart four Two, mit Klima und Automatik, für 99€ (4Tage). Habe am Schalter noch 30€ für komplett Versicherung draufgezahlt.",70,65+,M
"Habe Anfang Mai einen Buddha bei Rakuten bestellt (129,00€),dieser wurde nach Onlineüberweisung (07.05.14),von der Firma Deko-Ambiente,wo der Betrag am 08.05.14 eingegangen ist,verschickt und wohlbehalten bei mir angekommen ist. Nun fordert Rakuten den Betrag erneut und droht mit Mahnungen und Inkassounternehmen.Hatte leider die überwiegend schlechten Bewertungen vorher nicht gelesen,werde aber mit Sicherheit dort Nichts mehr bestellen und kann auf Grund meiner schlechten Erfahrung Kaufwilligen nur abraten! Leider kann man nur mit einem Stern bewerten,tatsächlich müsste es eine -3 sein.",71,65+,M
"Ich musste vor 7 Wochen eine Reise aus Krankheitskosten stornieren. Bekam am geichen Tag eine Bestätigung, dass die Bearbeitung bis zu 14 Tagen dauert. Heute, sieben Wochen später, habe ich trotz 2-facher Abmahnung nocht nichts von BerlinDirekt gehört. Ich übergebe jetzt die Akten meinem Anwalt. Die Verschleppung scheint System zuhaben.",79,65+,M
"Spitzenleistung...das sagt Ihnen ein Druckfachmann, der sptäer in die Werbung und ins Verlagswesen wechselte. Also Erfahrung von Gutenberg bis ""Wir machen Druck..."" Herzlichen Glückwunsch. Hans Martin Brinkmann",79,65+,M
War mein erster Kauf bei Boom Store. Ich bin begeistert über Service und Pünktlichkeit. Kann nur eins sagen ich komme wieder und empfehle Sie weiter. Vielen Dank .,69,65+,M
Hotel bestellen ist ok - problemlos und schnell die Geld Abbuchung genau so. Aber versuchen sie mal zu stornieren. Ich habe meine Buchung am 16.12.2011 storniert. Heute ist der 26.01.2012 und ich warte immer noch auf mein Geld. Unzählige Anrufe und eMails blieben bis Heute erfolglos.,68,65+,M
"Nach meiner 2. Bestellung bei elektroshopwagner bin ich mit Preis, Leistung (incl. Lieferung durch Speditionsfirma), sehr zufrieden. Bin vorher angerufen worden um den Liefertermin abzustimmen. Die Ware ist einwandfrei und sehr preisgünstig gewesen. Werde mich in Zukunft  wieder an diesem Internet-Shop orientieren. Vielen Dank und alles Gute. Klaus R.",68,65+,M
Ich bin sehr zufrieden mit der Abwicklung meiner Anliegen!,76,65+,M
Lieferung innerhalb von drei Tagen. Excellent,67,65+,M
Super schnelle Kaufabwicklung. Bei Anfragen gibt es schnelle Antworten.Leider gibt es manche Artikel nicht oder nur in Kleinpackungen.,65,65+,M
"Das Preis-Leistungsverhaeltniss stimmt. Auch die Lieferzeit ist ok, nur die Versandkosten sind ein wunder Punkt, besonderes wenn es um etwas preiswertere Artikel geht.",100,65+,M
"Alles besten abgewickelt, schnell, sauber verpackt, voll zufrieden",71,65+,F
"Habe bei Medical Aninimal am 18. Nob. 2012 bestellt und nach 1 Woche Wartezeit versucht Kontakt aufzunehmen, was weder per Mail noch per Telefon gelang. Durch Ihre Intervention habe ich sofort eine Nachricht von der betreffenden Firma erhalten. Besten Dank. Ute Michelfelder",69,65+,F
"Bezahlt mit Paypal am Bestelltag. Ausser Mails die die Lieferung ankndigen nichts. Das nenne ich Service, super. Nie wieder Bitter Spray soll das Lecken von Verband und wunden verhindern, das brauche ich nicht nach Wochen. Ute Michelfelder",69,65+,F
"Diese Leinwand 2 X 2 m ist ein tolles Teilchen in unserer Messe der Marinekameradschaft Herten/Westerholt 1908 e.V. Mit der Firma beamershop24 sehr zufrieden, promte Belieferung, Preis ist für die Qualität angemessen. Gestern schon bei einem Vortrag über die Wasserversorgung der Westdeutschen Kanäle und Slideshow mit Bildern unserer Patenschaftsfahrt nach Kiel eingeweiht. Karl Hildebrandt Vorsitzender Marinekameradschaft Herten/Westerholt 1908 e.V.",66,65+,M
bin eigentlich schon lange kunde bei ihnen und bin immer sehr zufrieden gewesen. lg.robert polay,77,65+,M
"die ware kam früher als angenommen es hat halt alles bestens geklappt,besten dank r.-p.",74,65+,M
"Diese Jacke genau richtig für unser Wetter, leicht, wärmend und schick und ""Feuerprobe"" dann in Norwegen!  Mütze dazu folgt noch. Christiane Kolbow",65,65+,F
"Sehr zufrieden mit der Präsentation, Dokumentation und der schnellen Bearbeitung der Anfragen und Buchung.",76,65+,F
"Ich habe seit einige Jahren TuneUp auf meine PC -auch bei Windows 7 - installiert. Die Versionen sind bisher ohne Probleme gelaufen und haben ""viel Gutes "" getan. Natürlich muß man gelegentlich auch mitdenken .Dafür sind  ja wohl z.B. bei 1-Klick-Wartung die ""Detail""-Angaben gedacht. Ich  halte TuneUp für ein sehr gutes  Programm.",81,65+,F
"Ich habe einen Elektrorasierer von Braun bestellt und war sehr überrascht,wie freundlich und nett ich bedient wurde. Ich bin mit der Fa. Wagner voll und ganz zufrieden. Daher kann ich die Fa. Wagner wärmstens weiterempfehlen.",72,65+,F
"Perfekte Reservationsmöglichkeit, klare Struktur. Qualität des Hotels noch fraglich.",66,65+,M
Bin sehr zufrieden. Superpreis und Blitzversand! Kommunikation ist hervorragend.,65,65+,M
"DerSmoking passt hervorragend. Die Qualität hervorragend. Die Abwicklung schnell  - einfach hervorragend, ich bin begeistert.",74,65+,M
Bestellt und sofort geliefert. Echt erstklassig und empfehlenswert,69,65+,F
Ich musste die Bestellung stornieren. Ich hatte die Ware bestellt und bezahlt. Dann wurde gesagt: Datenpanne - Falsche Preise im Shop. Danach hieß es 5 Wochen Lieferzeit. Völlig indiskutabel.,69,65+,F
Alles Bestens wie es sein soll,71,65+,M
... Die Paypal Gebühren sind eindeutig zu hoch. Sonst war alles bestens.,71,65+,M
"Habe mir für meinen privaten Gebrauch bei Beamershop24 einen ACER P1101 Beamer gekauft.. Es ist ein Spitzengerät! Auch die ganze Abwicklung bei Beamershop24 ging schnell und reibungslos. Benutze das Gerät um meine Fotos und Filme in verschiedenen kleinen Vereinen zu präsentieren. Habe schon einen Beamer aber mit schlechter Qualität, wusste mich immer schämen mit den schlechten Bildern. Freue mich mich deshalb schon auf meinen ersten Auftritt mit meinem neuen ACER Beamer. Vielen Dank Beamershop24!!!!",68,65+,M
"Sehr gut zu handhaben, wäre schön wenn alle Seiten so gut aufgemacht wären, selbst das stornieren, falls man sich in der Auswahl vertan hat, geht völlig problemlos",65,65+,M
Habe die Ware innerhalb von 24 Stunden erhalten. Die Kontakt vor der Auslieferung war sehr nett und verbindlich. Foto Koch ist sehr zu empfehlen. Hans-Jürgen Kreutzer,68,65+,M
"Ich habe am 03.07. eine Sonnenbrille bestellt und diese heute, am 12.07. geliefert bekommen. War zunächst sehr skeptisch. Habe aber den Hinweis gelesen, dass ich die Brille ja zurück geben könne mit einem Kostenrisiko von nur € 15,00. In meinem Fall war es sogar so, dass die bestellten Werte lediglich ""auf gut Glück"" eingegeben wurden. Zur Zeit der Bestellung war ich auf einem Auge am grauen Star operiert von zuvor - 15 auf jetzt - 1,5. Das andere Auge war noch nicht operiert und ich habe einfach in der Hoffnung, dass das Ergebnis auf dem anderen Auge ""zufällig"" die gleichen Dioptr.-Werte ergeben, die Sonnenbrille bestellt, weil ich weiß, wie wichtig ein guter Sonnenschutz gerade bei dieser OP ist. Nun. am Dienstag wurde ich auch auf dem 2. Auge operiert und heute, am Freitag kam die Brille und sie ""passt"" optimal. Vielen Dank zunächst mal dafür. Nun habe ich aber noch eine Frage, die ich aus der homepage leider nicht ersehen konnte: Die Gläser wurden ja in Hongkong hergestellt. Kann ich irgendwo nachlesen - evtl. durch andere Bewertungen - ob der UV-Schutz tatsächlich optimal ist? Man hört ja viel davon, dass auf den Brillen, die man ""irgendwo"" kauft ein Aufkleber ist, der den UV-Schutz garantiert und das hinterher bei Prüfungen dann so garnicht stimmt. Hier hätte ich gerne Sicherheit. Kennt sich jemand da aus?",102,65+,F
"Schon viele Male (allein in diesem Jahr 2 x) haben wir über billiger-mietwagen.de ein Auto gemietet. Wir haben im Internet gebucht und, nachdem wir nicht innerhalb weniger Stunden eine Buchungsbestätigung bekommen haben, was vollkommen unüblich ist, die kostenlote (!!!) Hotline angerufen. Dort wurden wir mehr als freundlich beraten und bekamen sogar den Hinweis, dass wir, wenn wir nur € 1,00 pro Tag mehr ausgeben, einen Wagen OHNE Selbstbeteiligung bekommen können. Auch das Auto, das wir dann bekommen haben, war einfach einwandfrei. Man bekommt immer neue bzw. neuwertige, saubere Autos. Die Anmietung über AVIS verlief vollkommen problemlos. Wir sind einfach immer wieder begeistert.",100,65+,F
"So wie die Ware aussieht und wie sie sich anfühlt, entspricht diese zu 100 % der Beschreibung und damit auch der Erwartung.",70,65+,M
"Cullmann Vigo Backpack 200 schwarz für 15,40 €, ein unschlagbarer Endpreis (keine Versandkosten!). Dazu kommt Sendungsverfolgung und prompte, einwandfreie Lieferung. Hochzufrieden!",68,65+,M
"Meine bereits mehrfach getätigten Hotelbuchungen (einschließlich Stornierungen), wurden vom HRS-Hotelportal zu meiner größten Zufriedenheit erledigt. Allen meinen Freunden und Bekannten empfehle ich die Buchungen über HRS sehr.",71,65+,M
leider ist diese seite inhaltlich recht alt teilweise,100,65+,M
Nicht die beste webseite - gibt bessere,100,65+,M
"Alles aus einer Hand, sehr geil",100,65+,M
"Besser hätte es eigentlich nicht organisiert sein können, und auch  der Service vor Ort (Flughafen Edinburgh) war professionell und ausgesprochen freundlich. Wir werden ganz sicher wieder über b-m mieten.",67,65+,F
Bisher ist alles immer reibungslos verlaufen und ich hatte keine Beanstandungen. Sehr schnelle Bestätigung der Buchungen.,74,65+,F
Ein sehr schönes Hotel zu einem günstigen Übernachtungspreis schnell und einfach gefunden. Die Stornierungsbedingungen erleichtern eine frühzeitige Festlegung.,68,65+,F
"Die Anmietung in Marseille war problemlos dank guter Wegeskizze, ebenso wie die Abgabe und letzte Betankung. Europcar ist ebenfalls ein guter Partner, freundlich, saubere Fahrzeuge und schnelle Abwicklung bei der Rückgabe. Der Wagen (Renault Clio) war fast neu, vollgetankt bis zum Rand und geräumig. Dank des Hinweises auf die ausreichende Versicherung durch billiger-mietwagen gab es auch keinerlei Zusatzkosten. Gerne wieder",66,65+,F
"Ich habe Babbel im Internet gefunden. Meine Cousine lernt Spanisch und hat mir für mein Englisch das Preis-Leistungspaket von Babbel empfohlen. Ich würde es auch gern anderen Leuten weiter geben. Es besteht kein Zeitdruck und ist sehr übersichtlich. Der Erfolg bleibt nicht aus, wenn man sich etwas vornimmt.",66,65+,F
"Schnelle Lieferung, gute Preise, netter Support. MMOGA ist schon seit langem meine erste Anlaufstelle, wenn ich neue Spiele brauche. TOP!!",103,65+,M
"Habe 4 Medisana luftbefeuchter bestellt. Nach 14 Tage ging einer kapput. Sofortige Reklamation bei Redcoon führte zu nichts. Nach dem noch ein Gerät kapput ging rief ich die Kostenfplichtige 1805 Nummer an. Hier wurde ich über 30 Minuten in der Leitung hingehalten. Auf meine Frage ob dieses hinhalten bezahlt werden muss, kam ich zu Anwort; ""leider ja"". Bei der Reklamtion soll ich mich an  die Herstellerfirma wenden.",68,65+,M
"Gute Kartenqualität, anwenderfreundliche Menüführung bei der Ausarbeitung, schnelle Lieferung. Kleiner Wermutstropfen: die Anzahl der Kartenbestellung sollte nicht nur in 10er Schritten möglich sein.",70,65+,M
"Die Vermittlung von CarDelMar hat nicht zuviel versprochen. Alles lief zu unserer vollsten Zufriedenheit. Wir erhielten einen VW Polo mit Tachostand 10.965 KM in tadellosem äußerem und inneren Zustand. Auch technisch stellte sich das Fahrzeug als einwandfrei heraus. Sowohl die Übergabe als auch die Rückgabe verliefen zügig und ohne Probleme. Der Shuttleservice vom Flughafen Faro zur ca. 3 Minuten entfernten Station von Interrent, und nach Rückgabe des Fahrzeugs zum Airport ging zügig und reibungslos. Auch der besonders günstige Tagespreis mit Vollkasko Plus hat uns überzeugt. So gerne wieder über CarDelMar!",69,65+,M
Ich  bin  sehr  zu  Frieden  mit  Ihr  Angeboht.,70,65+,F
"Es war, wie üblich, alles in Ordnung!",68,65+,M
"Das bestellte Planschbecken wurde superschnell innerhalb von 2 Tagen geliefert. Leider wurde ein Produktionsfehler festgestellt, der per Email angezeigt und mit Fotos dokumentiert wurde! Die Reklamation wurde umgehend bestätigt, anerkannt und die Ersatzlieferung war bereits am nächsten Tag per Paketpost da! Glatte Weiterempfehlung, leider gibt es nur 5 Sterne!!!",66,65+,M
"Prompte und zügige Lieferung, schnell Informationen - einfach TOPP!!!",66,65+,M
"Die Lieferung erfolgte ohne lange Wartezeiten, der Preis stimmte (habe vorher gut verglichen) und die Ware entsprach voll und ganz meinen Vorstellungen. Der Kontakt zum Verkäufer bzw. des Verkäufers zu mir war hervorragend. Habe gar nichts zu bemängeln, freue mich, dass alles so reibungslos abgelaufen ist. Gerne wieder einmal!",65,65+,M
Sehr schnelle Bestellabwicklung und Lieferung! Bin sehr zufrieden! Gerne wieder!,69,65+,M
Die Stornierung der Buchung war innerhalb einer Minute geschehen. Ich habe ein anderes Hotel gebucht. Es war bestimmt nicht das letzte über Booking.com,66,65+,M
Weiter zu empfehlen.....,68,65+,M
Abholung und Zustellung erfolgten perfekt,65,65+,F
außer die bringen Jamba einfach nicht weg!,65,65+,M
warum hab´ich nicht schon früher gewechselt!,65,65+,M
immer zufrieden!,65,65+,M
"Meine vierte Bestellung war etwas umfangreicher, da inwischen keinerlei Zweifel hinsichlich der Seriösität des Andalusienshop bestehen. Und es war keine Überraschung: Alles bestens, Danke !",65,65+,M
Es ging sehr schnell aufgrund der kompetenten und freundlichen Beratung. Mein Schwager kann in seiner gewohnten Umgebung bleiben und das war ihm und uns wichtig. Vielen Dank dafür.,66,65+,F
"Es hat alles prima geklappt, von der Bestellung (Montag) bis zur Lieferung (Mittwoch!), ein kurzes, aber intesives Vergbügen, dort einzukaufen.Auch der Test des Rasenmähers ist positiv verlaufen, so daß  ich rundum zufrieden bin und ich den Powershop4U bedenkenlos weiterempfehlen kann.",66,65+,M
"Ich bin sehr zufrieden; ich kann lernen, wann und wo ich immer will.",69,65+,F
"Hatte mit der 2011 GOLD Software Probleme nach Update von Internetexplorer 9. Bekam sehr schnelle Hilfe vom Team Sandra, nochmals vielen Dank",75,65+,M
"Das Tool arbeitet sehr sinnvoll, dabei immer transparent und nachvollziehbar",67,65+,M
"Schnell und zuverlässig, guter service",74,65+,M
"- ob die Post mitspielt, ist dann noch eine andere Frage. reichelt.de hat eine unglaubliche Vielfalt von Produkten, gute Preise und versendet schnell. Auch per Vorauskasse kann man bei reichelt.de ruhig einkaufen - der Artikel wird sofort auf die Reise geschickt. Wenn ich kleine Bauteile kaufen will wende ich mich an reichelt - da werde ich bei einem gutem Preis fündig.",72,65+,M
"Solche Preise gibt es selten. Bei hardwareversand ist es wirklich um einiges günstiger als bei der Konkurrenz. Und die Versandzeit! An einem Tag um 14:00 bestellt, am nächsten Tag um 12:00 stand das Paket vor der Tür! Weiter so!",71,65+,M
"Bei Amazon läuft nie etwas schief. Bestellen, auf Rechnung bezahlen und 2 Tage später kommt die Ware! Da bestellt man oft!",71,65+,M
"Der Bestellvorgang lief reibungslos ab. Neukundenrabatt, Bezahlen per Rechnung als Neukunde(!!!) und sehr günstige Versandkosten machen den Shop zu meinem Zoohändler Nummer 1! Der Versand erfolgte blitzschnell - Sonntag bestellt, Dienstag geliefert. TOP!",71,65+,M
"Lokshop ist mit wirklich sehr günstigen Preisen meine Nr. 1 bei Modellbahnartikeln. Der Versand entfällt bei 50€, allerdings nicht per Bezahlung mit Nachname. Eine Bezahlung per Rechnung ist leider nicht möglich, Vorauskasse funktioniert sehr gut, dauert aber länger. Wenn man sicher per Nachname zahlen will, ist das Geschäft immer noch günstiger als die Konkurrenz. Nur zu empfehlen!!!",71,65+,M
"Der Shop ist mit schnelle Lieferzeiten (2 Tage), Bezahlung per Rechnung und einem Super Service echt klasse! Bei Rückgabe oder Fragen per Telefon immer eine freundliche Person, die einem gern weiterhilft! Kann man nur empfehlen!",71,65+,M
Die Buchungen bei rentalcars (früher e mietwagen) wurden immer schnell und fehlerfrei bearbeitet. Anfragen werden schnell beantwortet. Die Preise sind vergleichsweise sehr günstig. Die zur Verfügung gestellten Fahrzeuge waren immer in einwandfreiem Zustand.,74,65+,M
"Preisniveau, Bestellvorgang, Zahlungsabwicklung, Vorgangstransparenz, Lieferschnelligkeit, Verpackung, Warenzustand: alles optimal. Mein erster Einkauf bei DiriveCity. Gern wieder.",71,65+,M
"Ich habe eine CD gekauft bei jpc, die normalerweise als vergriffen gilt : Charles Mingus : The great concert (Paris 1964). Die Ware wurde schnell und zur besten Zufriedenheit geliefert. Andere Lieferanten konnten mir nicht helfen. - Weitere Bestellungen folgen von mir !",74,65+,M
"Habe bereits mehrfach Hotels bei booking gebucht. Die Hotels entsprachen immer den Beschreibungen und den angegebenen Sternen. Bisher verliefen alle Buchungen reibungslos. Ich werde auch weiterhin, sofern das Hotel meinen Vorstellungen entspricht, booking.com bei meinen Buchungen berücksichtigen.",65,65+,M
Ausgezeichnetes Tool,71,65+,M
"das produkt verwende ich jetzt schon mehrere jahre und ich kann nur immer wieder feststellen, dass es jeden cent  wert ist. dieses tool ge- hört eigentlich auf jeden rechner, ganz egal ob er privat oder geschäft- lich genutzt wird!",65,65+,M
"Beim Weinkauf im Internet kann man hier nichts falsch machen: auf der Seite wird für jedes feine Tröpfchen vom Winzer die entsprechende Info geliefert, individuell und nachvollziehbar. Der Versand war schnell und sicher. So muss das sein! Die Qualität und das Bouquet des Probierpakets hat mich mehr als überzeugt. Ich schaue sehr bald wieder vorbei, herzlichen Dank.",80,65+,M
"Als absoluter Newbie in Sachen RC kann ich diese Seite nur weiterempfehlen! Ich war mir unsicher was ich als Einsteiger beachten muss, damit meine erste Erfahrung in der Welt der ferngesteuerten Helis kein Abenteuer wird. Einfach kurz angerufen und dank der kompetenten Beratung waren alle Unklarheiten bereinigt. Nicht nur das Sortiment für meinen Einkauf war top, schneller gehts beim Versand auch nicht.. Thumps up für diesen Onlineshop, vor allem auch wegen dem unschlagbaren Preis! Perfekt, herzlichen Dank.",80,65+,M
service ist hervorragend. habe ohne probleme den vertrag verlängert und die abgabestation verändert. trotz abgabetermin um 2 dtunden überzogen wurde kein extra tag berechnet. firma ist jederzeit eit wezeter zu empfehlen. e.decker berlin,67,65+,M
"Besonderen Dank an die nette Kollegin  ,die schnell und unkompliziert eine hilfreiche Lösung herbeiführte. Noch stehe ich in Verbindung und hoffe das kleine Problem endgültig klären zu können!Nochmals Danke!!!",72,65+,M
Fünf Sterne fünf Sterne fünf Sterne fünf Sterne fünf Sterne fünf Sterne,69,65+,M
sehr guter und schneller Service,86,65+,M
"kaum bestellt, schon geliefert. Gutes Preis-Leistungsverhältnis. Ich bestelle auf jeden Fall wieder.",70,65+,F
"Viel Werbung ,und im Vergleich mit anderen nicht billiger!!!",72,65+,M
"Unkomplizierte Übergabe genau so die Rückgabe ,so gefällt es mir!!",72,65+,M
"Die Buchung war unproblematisch. Der Preis OK. Wir hatten in Kreta ein Mietwagen gebucht inklusive einer Versicherung gegen den Selbstbehalt bei etwaigen Schaeden. Der Wagen war verbeult, das Verdeck liess sich nicht mehr ganz schliessen aber er lief. Ungluecklicherweise hatten wir einen kleinen Unfall bei dem ein anderer Autofahrer auf uns aufgefahren ist und einen Schaden am Ruecklicht und der Stossstange verursacht hat. Auf Anweisung des lokalen Vermieters (National) haben wir den Pannendienst gerufen, der ein Protokoll angefertigt hat, welches vom Unfallverusacher auch unterschrieben wurde. Dieses Protokoll wurde vom lokalen Vermieter natuerlich anerkannt, nicht jedoch von Auto Europe. Auto Europe verlangt ein Polizeiprotokoll damit die Versicherung einspringen kann und lehnt damit, die Rueckerstattung des Selbstbehalts ab. Abgesehen davon, dass die Polizei fuer so einen Fall wahrscheinlich gar nicht gekommen waere, gibt es eine deutliche Diskrepanz der verlangten Vorgehensweise zwischen Auto Europe und dem lokalen Vermieter der sich zu unserem Nachteil erwiesen hat. Inzwischen hat wohl die Versicherung des Unfallgegeners den Schaden beglichen und wir bekamen auch durch Mithilfe von Autoeurope die Kautionszahlung zurueckerstattet.",65,65+,M
"Die ganze Aktion , beginnend von Bestellung bis zur Auslieferung. ging absolut reibungslos vonstatten. Der Artilel als solcher entsprach meinen Erwartungen, Alles ok, deshalb auch die 5 verdientenSterne.",74,65+,M
"Guter Preis Professionelle und zügige Auftragsbearbeitung. Klipp und klar und ohne Firlefanz. Sagenhaft schnelle Lieferung in sehr guter Profi-Verpackung. Kann ich nur weiter empfehlen, Kann ich nur weiter empfehlen, Kann ich nur weiter empfehlen ...",68,65+,M
"Beratung,Versand und Telefonate waren sehr freundlich und entgegenkommend! Problemlose Rückgabe,schnelle Rückerstattung der Kosten. Jederzeit werde ich wieder hier bestellen! Gudrun Detzner",84,65+,F
Als langjähriger Kunde und das sowohl privat und geschäftlich bin ich sehr zufrieden mit dem Buchungsportal HRS und auch die App's sind hervorragend und sehr zu empfehlen.,65,65+,M
"Klasse Ware, nette Menschen bei der Abholung. Gerne wieder.",66,65+,M
"Destination KERRY Irland, alles gut gelaufen, wie alle meine Buchungen zuvor bei BILLIGER MIETWAGEN!",67,65+,M
nach längerem suchen nach einem  tierarzt hundefutter bin ich bei medicanimal.de  fündig geworden.habe hier günstig royal canin  bestellt.,65,65+,F
"Prima Schuhe,Super Preis,Schnelle Lieferung !!!",65,65+,F
"Preisvergleich auf externer Seite gemacht, Crystalgames war mit abstand einer der günstigsten. Nach schlechten erfahrungen bei MMOGA (habe meinen key auch nach mehrmaligem Support NIE bekommen) bin ich mit Crystalgames nur zufrieden. Der Key war 5 Minuten nach der Bestellung da! Aktiviert und alles hat funktionier ! weiter so.",69,65+,F
