text,age,age_cat,gender
"I have been a long time member of Ancestry.com and have decided to probably not renew when my membership is complete.  Customer service is non-existent.  What happened to e-mail customer service?  I find it difficult to call during the hours you have customer service representatives available.  Shouldn't you be making it convenient for me to contact customer service?  I made my tree private months ago, but people are still saving items from my tree.  How are they doing that?  Also, information about living people is showing up even though I specifically have them designated as living.  This is a concern for me and I cannot get an answer because I cannot call during your business hours.",57,55-64,F
Great service with better results,58,55-64,M
Outstanding service and the product was pretty good. Highly recommended.,57,55-64,M
"Mister Auto accepted order and took payment. A couple of days later they cancelled the order. I contacted them by the way of a premium rate telephone call and was told the order had been cancelled as the parts were not in stock. When asked when they would return my payment I was told in a couple of days time. It appears that they only return your payments after some undetermined timeframe at their will. They use your money on cancelled orders to bankroll their organisation, I guess it is the only way they can make a profit.",57,55-64,M
Great service and full range of products only disappointment was the free shaker was broken and that was not due to post or package as the box was in perfect condition.,57,55-64,M
I purchased the same product at GNC and paid doubled the price.  I was even able to purcase a flavor not available at GNC. This site has the best prices around I will not buy from another.,60,55-64,M
"Great way to shop, quick way to find order pay and get it fast.",69,65+,M
"they have good collection of logo options. once you decide on a template, it literally took 3 minutes to finalize the logo in 2 steps. that is what I needed... I am not a very sophisticated computer user, but these guys have a site that makes it very easy to design logos for everyone, including folks like me..",63,55-64,F
"I would recommend Northern Parrots to anyone..The Service is excellent  and delivery by Royal Mail first class.    Goods are here usually the day after ordering and certainly within 2 to 3 days. The Bird seed I order is very good quality, and I trust Northern Parrots to deliver quickly,I can always depend on them for anything!",72,65+,F
SpyCameraCCTV I would recommend to anyone looking for a first class service we purchased cameras first in 2009 and they are still going well. But we wanted to upgrade and add a few more cameras  which is what we have just done.. we had  a little bit of bother getting SD card to stay in slot in Monitor at first but with technical support via the telephone this was soon sorted,71,65+,F
"I mistakenly ordered a book from Ebookmall and then realized duh, that it was for e reading.  I canceled quickly and the were quick to issue credit.  What a relief.",77,65+,F
"Vetrex is a totally reliable site for the needs of our dog.  Like having your own online vet. Thank you Vetrex. Helen Laman  Philadelphia, PA   Louie our dachshund",77,65+,F
"I use giftcards.com, because it simplifies my life. Easy to order gift cards for special occasions, knowing that gift cards are truly appreciated and enjoyed by family and friends.",74,65+,M
My Mom had passed away this year and I found this site. I absolutely love the idea that I could give all my friends and family this card to remember her by along with a keepsake picture to have in their wallet.,102,65+,M
"I ordered struts for my vehicle using their website using only the part numbers they said woudl fit my vehicle.  There were two possibilities both of which looked similar and both of which were said to fit my vehicle.  I would have called, or 'chatted' to verify this but that was impossible.  The first problem was that after I put in my order I was advised immediately that they could not ship the parts to my mechanic without my calling my credit card company and adding an alternate shipping address and then emailing partsgeek with a number they could use to verify this.  That added a day to the process.  After a week the parts still had not arrived but I could not call or email partsgeek to find out why, I had to open a trouble ticket on their website and was advised it woudl take 24 to 48 hours for them to respond.  Their response was to give me a tracking ticket number advising me the part had arrved, but the location was in another state and the weight on the package was too low to be mine.  I had to open another trouble ticket.  After several days the confusion was cleared up and they shipped the part to my mechanic.  On arrival, it was not the correct part for my vehicle.  That too could have been cleared up with a phone call or a 'chat session' or even just an email exchanbe but... I had to go back to their webiste and open yet another trouble ticket and wait another 24 to 48 hours for their response, then respond to it and... no and on.  The bottom line is that after a full month I was finally able to return the wrong part to them, which ran me $35 for the shipping.  I ordered the correct part from another supplier mainly because I needed it NOW and I was able to talk to somebody and give them the vin number of my vehicle to make sure it would be the right part.  I got the part in four days and it was right.  I did finally get a credit from partsgeek and it did not take the 'thirty days' they indicatede it might.  I will give them that. The bottom line for me is that some form of more direct communication needs to be availablle to avoid confuiison in the first place, and if there is a problem to clear it up without days and days of back and forth communication via their 'trouble tickede' system and the absolute impossibility of communicating with them any other way. The experience was stressful and left me with the same frustration one gets when all one can do is read the 'canned' messages, all of which read as very 'defensive' - like being read one's rights by a cop and hope there will be some reasonablenes at some point. The fact that I was able to order my parts from anoher supplier online and actually paid less for them, and they were the right part, and it only took four days from order to installation speeks poorly for the partsgeek system?",71,65+,M
"My experience with this on-line law firm began after the Trademark Office rejected my application for a trademark pertaining to my company logo.  This firm resubmitted my application after having me make key changes to it.  The application was accepted by the Office and moved through the governmentral review system.  Today, I can proudly show the circled ""R."" on my website at alancthomasbooks",67,65+,M
This is a life saver when you are in need of a gift in a hurry.  The picture says I took the time to make it about you.,70,65+,F
The price was grate getting what you need is easy & fast I'll use PartsGeek for other things I need,67,65+,M
Our car came from Budget at the Dublin airport.  The staff was friendly and efficient at pickup and dropoff.  We drove for two weeks around Ireland and the Nissan Micra performed very nicely.,63,55-64,M
"The prices were great to begin with, and then I made a call to the 800 # & she gave me a $4.00 off coupon code which helped offset the shipping charges.",63,55-64,F
"This is my third time using them, and I felt good about it each time.  You get a nicer hotel for a fair price than if you did it on your own.  Don't spedn time and effort stressing out trying to get a bargain, just use Priceline.  Look at some of the forunms out there for bidding tips.  Bonus: no worries about bed bugs.",61,55-64,F
"Great prices, fast shipping, fresh product.  What more can you say?",62,55-64,M
AVAST  IS A VERY TRUST ANTI-VIRUS PROTECTION PLAN,55,55-64,F
"I have bought this exact product from a well known retailer for double the price!! It does work but it is nice to know I don't have to spend double to feel better! Thanks to internet research and finding the Supplement Warehouse I can get this for a great price and finally get rid of my joint pain. My knees felt like they were on fire until I was turned on to the Super Cissus!! I swear, within 3 days I felt NO PAIN!!! I am not a paid spokesperson, I am a real consumer!! It is the best!!!",56,55-64,F
"I received my order in just three day, after the picture of my mother was accepted. The stamps came out perfect. Everyone I showed them to was amazed at how beautiful they were. I just love the stamp with my mother on them. Thank you so much. I will definitely use Zazzle again.",61,55-64,F
"I have used Syntha6 for several years...... Nothing but good things and thoughts.... As a canceer survivor, this protein drink has worked miracles with my energy level.... Love it, and will continue to use SupplementWarehouse for bargains and GOOD products.",72,65+,F
"I bought my granddaughter an MP3 and Square Trade warranty (knowing what teenagers are like) for Christmas over a year ago.  It failed about a year later and when we filed our claim with Square Trade, everything worked out perfectly.  With the money from the first MP3, we purchased another, again with a warranty from Square Trade.  We never expected it to fail completely within 4 months, but it did.  And again, Square Trade came through.  I am currently waiting for my check in the mail, but, since she couldn't live without another player have already purchased an MP3 and, what else but a Square Trade warranty.  So far, it's been the best thing about all three purchases!",59,55-64,F
"Courteous staff and clean rooms....but most important Great Fast Food Restaurants, and Full sit-down Restaurants and Fitness Club as well as a Sam's Club, all within a 500 Yard walking distance from the Hotel.",65,65+,M
Excellent service and lightning fast.,69,65+,M
"DID YOU EVEN READ MY REVIEW???? When I got the email, I immediately called you and was told that that email goes out SINCE the last one was sold to me!!!  When it didn't arrive I called again, and was told it would be in on May 14th and would go out that day. It went out one the 16th electronically by USPS; nnot EXPITED as requested. It seems that evey one of your negative reviews on here has an excuse by youor blames the buyer. The customer is always right in my business!  Your apology should have read, We are sorry, we screwed up and our employees will be better trained to make you a happy client.  I chjange my rating to 1 star accually it is ""0"" STAR. Ordered a Dainese Air-FrameJacket Red& Grey at full price because they said it was in stock. Could have saved 15% on sale from another supplier, but did not want to wait. , because I was going on a trip 5/17 weekend. Got an email that it was not in stock; called and was told I got the last one. Days went by and I called again and was told it was to arrive from Dianese (was NOT IN STOCK) on May 14 and I asked to have it expedited.  Finally got an email that my order was fulfilled, and a USPS tracking number that I had to figure out who's number it was. It was not expedited!!! Unfortunately, I have to use my older hot jacket this weekend in Florida. I will not recommend or do business here again.",68,65+,M
I bought this aftershave for my son as its his favourite one he says its the best because his now fiancé feel for him when he was wearing it. So its really  recommended by him so go on lads try it your self.,59,55-64,F
"I have been using isme now for a while and I have been able to buy so many lovely things for my self family and friends, they also have a wide range of home wares too, so why not take a look for your self and treat your self for christmas",59,55-64,F
"I found this web site called cartridge save so I went online to take a look it had my cartridges on special price so I thought I would try them out. First I scrolled through to find my printer to get the correct cartridge 300 black I clicked on it and added it to my basket and went through to checkout and choose PayPal for my payment as they are the safest way to pay,it all went through very qui k and I received and email when it was dispatched and it arrived within 3 days wow that got to be the best site for cartridges I ever found that dispatches this quickly.",59,55-64,F
"My washing machine went bang last wednesday, and as i had loads of washing to do i went online to find another very quickly. I trolled through all the usual stores and they were expencive and had a long delivery , so i went on bing and put in washing machines and appliances online was in the first 3 on the list so i went into look.... wow they had a great selection of all the main names and a lot cheaper than all the others i looked at, so i choose my machine an indist and it was delivered on the friday afternoon and for a small price they took away my old machine. What a great company i've recommended them to all my family and friends, i will certainly use them again.",58,55-64,F
The furnace motor we ordered for our Atwood furnace fit perfectly and operates just fine. Thanks.,69,65+,M
I was at my wits end looking for a ring cushion!! I live in a mostly Muslim country and a ring cushion is something they never heard of. I called my sister in Australia and asked her in desperation to look for a ring pillow and she sent me this website. I was cautiously optimistic . Ordered my things and waited with baited breath if they would be as nice as the pictures. Well to my absolute delight they were gorgeous and arrived on time nicely packed and in one piece. I will definitely recommend this site to anyone. Keep up the good work!!,57,55-64,F
"When making a booking you don't want to have hassles after the booking, especially online. With Agoda i have never had any problems! So, Bravo and keep up the good work Agoda!!",56,55-64,F
"I received the screen in Australia only a few days after ordering it.  Laptopscreen.com told me I'd need a specific cable for it but I haven't been able to find one anywhere and they don't stock it,so I can't get the screen to work on the laptop. If anyone out there knows where to get a ""dual channel"" video cable for a DELL 5110 laptop PLEASE tell me!  :)",89,65+,F
We got a great deal on our car rental. Will use them again.,60,55-64,M
"i really like PetFlow its free shipping no tax and I don't even have to drive to get my dog food any more and I'm saving about 20.00 dollars on top of it. If I would have know I could get my pets prescription dog food on line for less I would have done it sooner cause she has been on this kind of food for about 2 years, I want to thank PetFlow",56,55-64,F
"Just come home from a Holiday ""arranged"" by Supreme travel. The trip to and from the hotel was an absolute nightmare. We were in Alanya, Turkey, and the trip took us 24 hours!!! ( Last year we were in Thailand, and the trip home from Bangkok to us well under 18 hours!!) Among other things we had a 7 hours intermission in Düsseldorf - both ways. When I adressed Supreme travel they just said that it was not their problem. They were also extremely late to send us our tickets/wouchers, I had to ask for them several times before we got them just a few days before departure",65,65+,M
"Nothing too fancy, but everything just worked",62,55-64,M
"I was so pleased that the order was delivered in such a quick fashion.  Once the order is placed, timeliness is everything!  All three items were just what I ordered.  What more can I ask?  (Oh, right,,,see litter reference below, please.) I am likely to order from Mr. Chewy again. I wish you carried my favorite litter (my cats like it too)  - Cedarific.  But then my shopping experience would be PERFECT and that rarely happens in life.",69,65+,F
"My parcel arrived very quickly, soon after I order my goods. The parcel was not dented or ripped in any way, which I was extremely pleased about. My goods were not damaged in any way or form. I would recommend Yodel for anybody mailing parcels as you know they will be safe, also arrive in time.",62,55-64,F
I found the whole experience from ordering to receiving the goods very quick and easy. the goods that came were exactly what i ordered.,62,55-64,F
This company is always very prompt on delivery and quick to respond to inquires.  Price and quality is usually the best.,59,55-64,M
"Don't order from this company.  They don't know what they are doing or they don't care.  I'm not sure which.  I ordered an antenna and they  ""numbered the wrong part as my part""  then charged me to send back the wrong part.  I had to pay for their mistake!!  I ordered from another company.  Do not order from them unless you have lots of extra money to pay for their mistakes. DON'T BE MISLED BY THEIR LOW PRICES!!   I invite them to respond to this review. NO CUSTOMER SERVICE!!",57,55-64,M
"Excellent, I will recommend willingly. Derek.",79,65+,M
It is fascinating to find family relationships with friends and acquaintances.,65,65+,M
Amazing deal.Clear frames at the same price as the others in a cool style.Excellent.,64,55-64,M
What a surprise!A really good guitar for for pocket money.The playability is as good or better than any I've ever played.Better than any other budget/beginner box.Recommended to anyone.Oh!The service from GAK was second to none even though it was Xmas.Superb.,63,55-64,M
Hi.Nice compact glasses but fragile.Also the case is huge for small glasses.I won't be using the case.,63,55-64,M
Got my glasses in about a week even though there was a query about my intermediate distance.Love the glasses but would have been even better with 150mm arms.Not much choice in that size.Overall pretty happy.,63,55-64,M
Tremendous value for a quality service.,63,55-64,M
"I usually use another site for some of my dogs' food but I was looking for a certain food and their price was (what I thought) rather high. So, I searched for a better price and found PetFlow so I ordered there.",57,55-64,F
I have been looking for a food for a puppy that is beyond finicky! This puppy dog food is top of the line. They got it to me on time and the box was in great shape! Packaging was over and above get!  Now the puppy is slowly transferring over to the new food. Great stuff! Will be using this company again!,56,55-64,F
"Thanks, highly recommend pureFormulas.  They have great communication. shipped my order promptly, sent me updates, and the product is great.  Will use them again.",62,55-64,M
"I had been hosting successfully for about 18 months with airbnb...i even hosted one of the founders Nathan without knowing at the time.  About 3 weeks ago, I stopped being notified in my email of instant bookings.  I had to go online to see my calendar and almost overlooked bookings that used to be automatically sent to me.  I hadn't changed anything.  I contacted airbnb and it took a couple of support people to figure out and fix, but after that I stopped getting contacted altogether.  Two people contacted me privately through my own website (which refers guests to book using airbnb), to say that they wanted to stay but airbnb said my listing had been removed.  No one informed me that my listing was removed.  I left several support emails to airbnb last night after a former guest contacted me to say she tried to book again but my listing was removed.  Then I texted with live ""chat"" and Andre F. told me he's get right on it.  8 hours later another potential guest called me to say they wanted to come this weekend but airbnb showed that my listing was removed.  This time I phoned airbnb emergency support and was told the same thing.  They would try to figure out why my listing wasn't showing up -- not even to them.  He said he would raise it up in the level of importance but still, I have not heard back from them and my site is not showing up.  If they removed it, they should tell me first, and tell me why?  I have had over 100 positive reviews and often tell potential guests who find me through other sources to please use airbnb to book, but now I'll reconsider.  This is my business, and I'm angry that they have not helped me with this issue.",62,55-64,M
Warning! Trustpilot will allow competitors to write reviews good or bad about your! 10 days now and review still not removed!,63,55-64,M
"You go online, name your own price and either they accept or reject it. Actually a win win situation. If you price is rejected you can always try again. (to a certain extent) The website is very easy to navigate so it is never time wasted when you can easily control how much you pay.",55,55-64,M
I use youtube more often than any other website on the Internet. It's fantastic.,57,55-64,M
"I often download programs from this website. Most of them are trial versions, but there are also free ones.",57,55-64,M
This is the best movie database ever. There's no movie I couldn't find on this website.,57,55-64,M
My replacement parts were shipped and received 2 days later.   No authorized tech in my area but they found and authorized one.,75,65+,M
"Very Happy with the quick service and the price. Very good products, will buy from again.",60,55-64,M
EASIEST SHOPPING I'VE EVER DONE WITH THE ADDED CONVENIENCE OF A FULL RECORD OF ALL MY PURCHASES AND REMINDERS SENT TO ME FOR EACH SPECIAL OCCASION.  WITH A LARGE FAMILY AND THIRTEEN GRANDCHILDREN TO REMEMBER; GIFTCARDS.COM HAS BEEN A LIFE SAVER FOR THIS GRAM!,70,65+,F
I ordered a part aver a week ago and got the normal confirmation. Since then I haven't heard a thing although I was promised an email when the part was shipped. I would have expected to have heard by now if there was going to be a delay beyond the 1-2 business days the web says it takes to ship the part. I am disappointed in the service. I've already received parts from other orders from other vendors placed several days after this one. Not sure why I'm not being kept in-the-loop on my order. I will probable look elsewhere for parts next time.,58,55-64,M
It was a wonderful experience I ordered my book and it was here within two days.. The book was rented so it was a good price and it came in wonderful condition. Everyone needs to order from Book byte because it is a wonderful experience and  you receive good deals with them. .,62,55-64,F
I would definitely recommend this company. Awesome experience will be shopping again soon.,59,55-64,F
"This is an honest true to price company and is family owned and been in business for  years  for a good reason. they will give you a lot of honest and friendly very knowledgeable advice for free. They don't try to sell you the most expensive item,just a good one for what you need. they know their products very well and can advise you.",55,55-64,F
This has been my third order from Hobbylinc. Have had great service and fast shipping and will be ordering more from them. I highly recommend them for all your needs.,61,55-64,M
"I ordered very small quantities, but BoltDepot processed them right away, no mistakes. I'll definitely go back there when I need fasteners in the future. Great selection, well organized website. Couldn't be better.",55,55-64,M
"I tried to book air and hotel to las vegas. The dates I wanted were unavailaable, I then changed my date and founf what I wanted, and a quite a savings....I thought.They charge me for both trips ALTHOUGH ONE WASN'T AVAILABLE. I tried to reach out and correct the error which seems impossible",74,65+,M
Would recommend this company for delivery....the packing on our item was very good. The goods are very nice and easy to assemble. Thank you,67,65+,F
Waited in all day and it didn't arrive. Still heard nothing two days later. Had to ring Pine Solutions and they gave a £15.00 refund for the problems we had received. Not too impressed.....our first order....and the drawers are not flush on the unit.....,66,65+,F
Just hoping someone thinks to buy me one too.,55,55-64,F
"I HAD VERY GOOD SERVICE AND FAST DELIVERY.. GREAT COMPANY. THANKS, DONNA TRIPP",70,65+,F
I had problems with American expresses site..this was swift..took my about 5 minutes to order 4,62,55-64,F
I would do business with them any time! very fast delivery and book was  packaged very well for shipping. Thank You! Mike,58,55-64,M
I just love Hero Arts. When I order it is easy. When I received my shipment it is welll wrapped and the stamps are excellent. Never an uneven stamp.  I love everything have purchased and will continue.,61,55-64,F
I have bought 3 mats from Mats4u. Two of these are for my football club. The first was the standard out door mat for an entrance. Everyone likes the look of it and it is easy to clean. The second was for a mat that would cover a concrete path from the dressing rooms. When I called the staff were very helpful and I got the right rubber mat. It cleans easily and is very hard waring.,61,55-64,M
I registered and ordered tickets for my football club in the space of 3 minutes. The tickets arrived within a couple days. I would highly recommend Kellys Eye.,60,55-64,M
quickercash.com helped me through a tough time.  I needed the help and they helped me in a flash,56,55-64,F
Movavi programs are excellent low cost choices for the video and audio tasks that the average consumer might need to perform. I use video suite 12 and screen capture. they are very friendly to the average user and are useful for preparing clips for facebook or other sharing that the user might wish to do. screen captures original file sizes are large but these become smaller when saved in formats commonly used. good basic stuff,61,55-64,M
sucks when they cancel your order for no reason when you were depending on it........ why did you cancel my lowes giftcard order? I was counting on using them today.. no fair! :{ Invoice #1145627,55,55-64,F
"Found all that I was looking for at reasonable prices and a smooth transaction. 'So far, so good' for my first-time order.",59,55-64,F
"Again Daddy did all this for me ! he does speak very Highly of Bookit .com, every month he's booking another place to go through Bookit .com....:-)",67,65+,M
"I had previously ordered 2 shower towers (2 years ago and 6 months ago) from H/R with no issue. We are renovating a condominum we recently bought in Florida and ordered 2 units to be shipped to the contractor onsite in Florida. The package arrived and H/R shipped the wrong unit, so they screwed up half of the order. We had scheduled a plumber to hook both of these up so that had to be rescheduled and we were charged a rescheduling charge. When I went to customer service online, they wanted a complete description of what they had shipped. Luckily the contractor had taken a picture of the 2 units and then H/R agreed to ship out a replacement. I had now spent almost 2 hours online. When the replacement order arrived via email, I noticed that they were shipping the replacement to our address in New Jersey and I immediately contacted ""Sadie"" back at customer service who assured me, twice, that this is the way it had to be entered, but they were absolutely shipping the replacement to Florida. 4 days later, the replacement arrived at our New Jersey address. Sadie again promised to get back with a forwarding label and information about shipping. It has now been 4 days and I have heard nothing from H/R. On my own and at my expense, I have shipped the replacement to our contractor in Florida (having opened the package to make sure A: it was the right unit, and B: all the parts were there. I've now sent another email requesting a refund of my shipping charges and some offset for the massive screw-ups. Bottom line, if you have all the time in the world and don't mind sending things back, several times, then order from Hudson Reed, otherwise beware. I've recommended them to several folks, but now must go back and warn them. For this renovation, we have ordered a lot of items online --another company omitted part of their order but when I contacted them, I got a courteous reply after an apology and the missing faucet was sent overnight, again with their apology. January 28. H/R sent yet another shower tower to the address in Florida, with no prior notice to me. I continue to get apologies and insistence that they are doing everything in their power and referring the matter to their managers. Meanwhile, I now have 2 shower towers, the original wrong one and one extra one. I was promised that someone would contact me about pick up instructions prior to today...guess what, no email or phone calls. It seems my only option is to have the contractor put the stuff on the curb and be done with it. I cannot believe the supreme incompetence.",67,65+,M
"When I first looked at this website, I was so scared that it was just another internet scam and I would be paying for something I didn't receive or exposing my credit card number to god-knows-who. But after checking it out as much as I could, I went ahead and I've got to say, it is quite a wonderful surprise how much faster my laptop is working now. And I don't seem to have been exposed to any scammers. So, thank you - this seems to be a great product so far!!",64,55-64,F
THE most gorgeous selection of dresses and gowns  etc!,55,55-64,F
Very satisfied; no problems; thank you Shopatron for Dept.56,62,55-64,F
"I was planning to take an airport shuttle from SNA. Before I went to the trouble to book that, I checked Priceline for a rental car. Imagine my shock when I found a car for $9/day! It was only $22 total for 2 days. Sure, I had to take a shuttle 2 blocks to pick the car up but who cares? Advantage didn't have the Nissan Versa available so upgraded me to a Nissan Altima at no extra charge. Brought the car back early so my total cost was only $10. Wow.",62,55-64,M
"Ordered some music I have been looking for for years.  Got it at a great price and did the deal.  I then looked closer and found this is run from  SWITZERLAND!!!  Yikes, here I sit in the west coast of the USA.  I wondered how long this would take but my items got here in less than 2 weeks and were packaged expertly and securely.  I am a BIG fan and will be a long term repeat buyer.  Anyone in the U.S. -- don't let Grooves location scare you -- they are a top rate, trustworthy business.",99,65+,F
"We had a simply awesome experience with enterprise at LAX location, everything from pickup at airport to returning us to the airport was perfect. And I don't say these things a lot. Thanks enterprise for a great experience.",61,55-64,M
"Ordering process easy, delivery fast ...... very fast and no problems at all.  Great company to deal with and I would highly recommend.",61,55-64,F
"A reliable, efficient company to do business with.  Would definitely recommend.",61,55-64,F
"You can buy from Merlin with confidence that your order will be dealt with promptly and efficiently, at a great price.  I ordered tyres which were cheaper than anywhere else on the internet and included free inner tubes.  Highly recommended.",60,55-64,F
"After shopping around to find the appliance that suited my needs I started to look for the price that also suited me. Appliances online had the washer dryer that I chose at the best price I had found. Ordering was simple, I picked my delivery date and sat back to wait. Appliances online were in touch with me every step of the way and delivered at exactly the time they said they would. First class service.",55,55-64,F
"I feed my two dogs food that would be considered ""super premium""  which some may also consider super expensive.  While the choice of food is not dictated by money, once I have selected and my dogs agree on a food, then getting it at the best deal possible is of great importance.  I found one retailer who really offers great prices about 9 miles away from me.  I live in LA so 9 miles to us tends to be more dramatic an undertaking than 9 miles in many other locations.   The kibble I buy is the same price as Petflow and the case of cans is cheaper by $5.  BUT factor in that there is no sales tax (about 10%) and the pleasure of not driving the 9 miles -- what a deal!! Shipment was immediate and fast.  And I like ""free""!",55,55-64,M
"This was our first experience online via my cell phone, not their app. When we arrived at the motel we found we could have paid $20 less. But no refund from Priceline. This our first and last use of Priceline. Maybe we first timer people are why they make money!",65,65+,M
"I have used quite a few printers in my life.  And since I started using Vistaprint, I came to the conclusion that they are by far the best that I have ever used.  You can't beat their prices.  And if they make a mistake in your printing, they will correct it right then and there.  And it does not matter, even if you made the mistake.  Their prices are very very good!  And you can not ask for any better service than what they give you.  Shipping is very good.  I will always use them, and have always recommended them to all of my friends and family.  Sincerely, Sherrill Parnell",64,55-64,M
"I have used a lot of web browsers and no one compares to Google.  I have never had a problem finding anything at all with using them.  And it does not matter where in the world it might be.  They will get you an answer.  And it will be quick to.  No one is better in my eyes! Sincerely,  Sherrill Parnell",64,55-64,M
"I have ordered a lot of products from amazon.co.  They were mostly movies.  And I always received a great deal.  And the shipping costs were really reasonable.  I could not believe all that I received for the price that I had paid.  And I checked a lot of other places, and still I cam back to amazon.co.  If they can't get it, then no one can.",64,55-64,M
"When I bought my first product from SupplementWarehouse, I thought that they were to high on their products and their shipping.  However after buying from other companies and finding out that they included shipping prices in the cost of their products and then charging you again for shipping, I came back to SupplementWarehouse because they were very reasonable in their shipping cost and their product cost.  They beat any price out there, and I tested that fact and know it to be true.  I will stay with them for a very long time.  Thank You!  Sherrill Parnell",64,55-64,M
"Hello! To accomplish the research needed to get your family information at your fingertips requires miles and miles of driving and lodging costs plus historical society access which can cost hundreds if not thousands of dollars. A membership at Ancestry saves both money and time, and can enhance your ancestry search by giving you a safe place to record your information at a place other than just on your computer. Considering a day of driving plus food and lodging to search in distant places can cost anywhere from $200 to $500 a day, Ancestry puts a world of records at your fingertips and can connect you with others who are interested in your lines for just pennies a day. Best savings around and very, very handicapped accessible!",67,65+,F
I could not be happier with websitebox.. I really really like my new website.,74,65+,M
Easy to navigate website.  Site is secure.  Customer service and delivery is first class.  I have now ordered twice now from PDHsports; it is so refreshing to receive goods a day later and to be sent a text with a time slot.,55,55-64,F
"Our tour guide, Maria, was very knowledgeable of the area, extremely professional and accommodating. I was a bit concerned about the drive through the mountains, but our driver, Mauro, navigated the coastline and tiny streets with such ease and expertise which allowed me to concentrate on the breathtaking beauty of the coast. Maria & Maurio were punctual at our pick up spot in Naples. We were driven to Sorrento having time to take  breath taking photos along the way. In Sorrento, we were given a quick tour and were taken to a Limoncello factory for tasting and purchasing. We also had free time to walk through the market. Our next spot was Positano.  We stopped to take pictures and we walked all the way to the beach. Last, but not least, we went to Amalfi.  On the way there Maria gave us the choice of either having lunch in Amalfi or a restaurant that was on the way there. When we saw the views, we chose the restaurant. Once in Amalfi, we had a little time to shop in their markets and have some pastries. Maria and Mauro returned us to Naples safe and sound. I strongly recommend this tour to anyone considering this excursion, it is worth every penny. If you get Maria and Mauro, you will truly have a great time.",109,65+,F
Just placed my first order. So will rate when order received. Ordering was easy,68,65+,F
This is the ONLY place to purchase supplements. They have a wide varitey and GREAT prices. Shipping is quick and consistant.,56,55-64,M
"Whenever I have had any question about my order, I have received an answer from the customer service department within a few hours at most. This tells me that they value my business, and I have had no qualms in telling friends about them whenever we discuss memory upgrades.",65,65+,M
I appreciate the online pdf map of the four routes and helpful prompt response to my emails. We are looking forward to our trip in May.,67,65+,M
I am glad I found this sight. I was able to personalize both the gift card picture and the actual card that comes with it. Very fun to make our own gift card for our family.,55,55-64,F
"Nearly 3 weeks since payment made. The camera has been held in UK customs, presumably due to incorrect paperwork by Digitalrev. Refund refused by Digitalrev until they have received the returned item which may well never happen as customs show no sign of releasing the parcel. Now Digitalrev are not even responding to my emails!",61,55-64,M
Great service and fast delivery. Very helpful staff.,61,55-64,M
"Terrible exp,,,,,first thier PDF didn't open ,,,no details what so ever on my purchase,other than cc receipt of trip shock service ,,,what service,,,,emailed back,,will cancel payment,,,called cc company,,,they said to early for a dispute,,,,before reservations were even due,,,,,,called trip shoch. Said customer service closes at night,,,told them my story about PDF,lack of any detail,,,they told me what the PDF said,,,,really,,,,,told them i sent email canceling payment,,,,,afters 2 months fighting with my cc company over this,,,,,trip shock tells me,,,,when you tell them your canceling payment,,,that doesn't mean your canceling your reservations ,,,trip shock stinks,,they will dispute what canceling means and keep your money,,,for no services rendered except the run a round,,,,222 dollars down the tubes,,,,,Stay AWAY,,,from TRIPSHOCK",55,55-64,M
"I have used Priceline since it started, and as the website has grown it has continued to have a very user-friendly feel that is very warm and never scary or intimidating.  Whether its the corney Shatner pictures or the down home comments, the website remains my all-time favorite travel site.  My Mom is 90 and she uses it, while my teen daughter and college-age son use it as well.  They truly have mastered the friendly travel experience.  A +++++",58,55-64,M
"I booked a car for 4 days, knowing that may be I will return it few hours later. The difference between 4 and 5 days was 32$ in total. After booking I called Service to verify that in case I will return it later (more than 4 days), I will pay approximately additional 45$, which I accepted.When I reached Miami office, first they told me that if I return it late, I will have to pay 102$ and when i asked to get in touch with service I was told to go, make a phone call and close it with them. I asked the help of the front desk at the counter and was told that I should manage myself. Also, although the car booked for me was a ""Ford estate"" (we were 2 people only), they tried to sell me a SUV, saying, that by this I will promiss myself a big car (I booked compact car). I fealt very bad, like they wer trying to cheat me. I will nevere again rent a car from [Link] and not going to use VIPCARS for renting a car. Don't work with them !!!",55,55-64,M
Very good at what they do ;),100,65+,M
"Paypal has proven to be a quick, safe and easy to use for online payment.",66,65+,M
Received bookcase quickly and assembly went smoothly.,66,65+,M
Easy transaction with quick shipping. Installed new power supply with no problem. Everything fit and connected just right.,66,65+,M
"I was able to find the exact doggy Christmas treats I was looking for at reasonable prices. Shipping was FAST, with careful packing . They're on my ""nice list"" for all time! In addition, I had emailed customer service with a question about autoship (I'll be switching from Petco to Petbest for my dog and cat food), and I actually got a phone call in answer to my questions!",56,55-64,F
"Love using this site. I spent years traveling to Historical libraries, town halls, and many different towns, trying to find ancestral information. After joining Ancestry.com, I've been able to access records I didn't know existed and those that I did, but didn't copy.",63,55-64,F
Other than being 12 hours out of sync with me lol great first experiance!!!!!!,59,55-64,F
Excellent service Great communication with lightning Delivery. Will certainly use  This company again. happy to give a 5 Star Rating Paul Richards,67,65+,M
"In my claim (against Alamo) I actually tried very hard to get Alamo to pay. The damage to the car was already there on collection, and I thought why should Economy Car Rentals have to pay for something that is the fault of Alamo !!!! But in the end thank you Economy Car Rentals.",65,65+,M
